PROVIDER NAME,EMIRATE,PROVIDER TYPE,AREA,ADDRESS,TELEPHONE,lat,lon
Cleveland Clinic Abudhabi L L C - Branch 1,AUH,CLINIC,Al Ain City,"IN FRONT OF TAWAM HOSPITAL MOSQUE, TAWAM MOLECULAR IMAGIN CENTER BLDG.GROUND FLOOR, TAWAM HOSPITAL CAMPUS",97137041777,24.194353,55.644765
Clinica Smile Dental Center LLC - Abu Dhabi,AUH,CLINIC,,"baniyas  east 3 , property number PRP1075, Office 101 , ( building opposite to Mafraq Police Station & Etisalat ) Abu Dhabi",97124447147,24.310527,54.605555
Clinics - Mediclinic Hospitals (Al Khabisi)- Branch 5 - Al Ain,AUH,CLINIC,Al Ain City,"Al Khabisi, Al Ain",97137628899,24.243966,55.720382
Clinics - Mediclinic Hospitals (Al Yahar) Al Ain,AUH,CLINIC,Al Ain City,Sheikh Salem Al Amri Bldg. Al Yahar North Al Ain,97137133401,24.2262874,55.5519928
Clinics - Mediclinic Hospitals -Branch 10- (Al Bawadi Mall) Al Ain,AUH,CLINIC,Al Ain City,"Street 137, Zayed Bin Sultan St., Al Bawadi Mall Building, Al Khrair, Al Ain  alternate no: 03 - 7053777",97137819229,24.166808,55.807409
Consultants Medical Centre - Abu Dhabi,AUH,CLINIC,,"Hamdan Street, Landmark Plaza Building, Abu Dhabi",97126794100,24.499441,54.375646
Corniche Gate Medical Center (Al Nasr St) Abu Dhabi,AUH,CLINIC,,"Al Nasr Street, Beside Amarita Medical Center, Abu Dhabi - U.A.E",97126334866,24.48113,54.3509
Cosmesurge & Emirates Clinics For One Day Surgery-Khalifa-Abu Dhabi,AUH,CLINIC,,"CORNER STREET 16& 33, NEAR KHALIFA POLICE STATION, KHALIFA  A",97125572220,24.459524,54.373655
Creative Dental Center - Abu Dhabi,AUH,CLINIC,Mushrif,"Building 1248, Behind Mushrif Mall, Muroor St., Abu Dhabi",97124440458,24.4377019,54.4149446
Cure Plus Medical Center (Al Sidra Area) Al Ain,AUH,CLINIC,Al Ain City,"Shakboot Bin Sultan st., Al Sidrah Al Khabisi, Al Ain",97137655511,,
DANA MEDICAL CENTER (SHAKHBOUT CITY) ABUDHABI,AUH,CLINIC,,"STREET 72, SHAKHBOUT CITY, ABU DHABI",97125668600,24.3747635,54.64559675
DAS MEDICAL CENTRE (DAS ISLAND) AUH PRVSLY ABU DHABI MARINE OPERATING COMPANY CLINIC (DAS ISLAND),AUH,CLINIC,,"Das Island, Abu Dhabi",97126020575,0.00,0.00
DAVINCI DENTAL CENTER LLC- ABU DHABI,AUH,CLINIC,,"VILLA A-27
MARINA OFFICE PARK VILLAGE, ABU DHABI UAE",97122222616,24.474247,54.318573
DENTACARE CENTRE (HAMDAN ST) ABU DHABI,AUH,CLINIC,,"1801, BIN MOOSA TOWER , HAMDAN STREET",97126270527,24.48866,54.36107
DENTACARE CENTRE BRANCH 1 (MUROOR RD) ABU DHABI,AUH,CLINIC,,"OFFICE 9, AL MURJAN TOWER, 31ST DHAFEER STREET,  MUROOR ROAD, ABU DHABI",97124432525,24.488670,54.360871
DFW Medical Center (Al Nahyan Camp) Abu Dhabi,AUH,CLINIC,,"Al Nahyan Camp, Abu Dhabi",97126666347,24.475732,54.382469
DFW Medical Center Branch 1 (Tawazun) - Abu Dhabi,AUH,CLINIC,,"Tawazun industrial Park Ajban, ABu Dhabi",97126666347,24.564213,54.889146
DIAMOND DENTAL CLINIC (SALAM ST) ABU DHABI,AUH,CLINIC,,"BUILDING 302, HAMDAN INTERSECTION SALAM STREET, ABU DHABI",97126763322,24.495947,54.372859
DIAMOND MEDICAL CENTER (SANAYA) ABU DHABI,AUH,CLINIC,Al Ain City,"DIAMON D MEDICAL CENTER LLC , SANAYA AL AIN",97137844689,24.192365308454594,55.76692219
DIJLA MEDICAL CENTER (PREVIOUSLY EMIRATES JORDANIAN MEDICAL CENTER) ABU DHABI,AUH,CLINIC,,"Abu Dhabi, Baniyas West,Next to Baniyas Court P.O. Box: 79814",97125836999,24.2780094,54.6420832
DIVERSIFIED INTEGRATED SPORTS CLINIC (AL BATEEN) ABU DHABI,AUH,CLINIC,Al Bateen,"SHEIKHA FATIMA PARK, BUILDING 04, 1ST FLOOR, AL BATEEN STREET, ABU DHABI",9045616870,24.4672,54.33864
DOCTOR FATIN FERIDUN ORTHODONTIC AND DENTAL CENTER (PVSLY AL JASRAIN MC) (MARMOUQ ST) AUH,AUH,CLINIC,Khalifa City,"VILLA 117 AL MARMOUQ STREET, KHALIFA CITY A, ABU DHABI",97125858668,24.448712,54.51479
DR KOUTHAR AL WAIDH CLINIC (AL FALAH ST) ABU DHABI,AUH,CLINIC,,"AL FALAH STREET, ABU DHABI",9726331150,,
DR. TABRIZI DENTAL CLINIC (KHALIFA ST) AL AIN,AUH,CLINIC,,"BUILDING 21, 1ST FLOOR, KHALIFA ST., TOWN CENTER, AL AIN	KHALIFA ST Po Box	1049",97137662133,24.22587424,55.76341339
DRONCALL LTD (AL SARAB TOWER) ABU DHABI,AUH,CLINIC,,"AL SARAB TOWER, ADGM SQUARE, ABU DHABI",971600566119,,
DURI MEDICAL CENTER PRVSLY DURI DENTAL CLINIC PREV (SMILE LINE DENTAL CTR) (KHALIDIYA)  ABU DHABI,AUH,CLINIC,,"Khalidiya, 16th st, beside Khalidiya Public Park - Abu Dhabi",97126665551,24.467844,54.347356
DYNAMIC CARE MEDICAL CENTER (AL DANAH) ABU DHABI,AUH,CLINIC,Al Danah,"AHARI FASHION BUILDING,202 2ND FLOOR,OPPSOITE TO ADIB BANK,HAMDAN STREET,AL DANAH,ZONE-1,ABU DHABI,U.A.E",97125655479,24.49308401,54.36902779
Daar Al Misbah Medical Center LLC - Abu Dhabi,AUH,CLINIC,,"Room 1,2,3,4,5,6, Building 203, M-11, Sanaya, Musffah, Abu Dhabi",97126213119,24.3599,54.5035
Dar Al Shifa Medical Centre - Abu Dhabi,AUH,CLINIC,,"P.O. BOx 2519
Abu Dhabi, UAE",97126456100,24.496174,54.379486
Dental Experts Center - Abu Dhabi,AUH,CLINIC,,"Das Tower 20th Floor Al Bateen St., Abu Dhabi",97126810060,24.468919,54.337722
Dhiyara Medical Center - Al Ain,AUH,CLINIC,Al Ain City,"Al Ain Main Street, PO Box: 15229",97137656882,24.220652,55.773276
Dr. Abdallah Azzam Paediatric Clinic - Abu Dhabi,AUH,CLINIC,,P.O.Box: 93563,97126344185,24.479924,54.355124
Dr. Ahmed Abu Sharia Medical Centre,AUH,CLINIC,,P. O. Box: 46142,97126674882,24.4677208,54.3503794
Dr. Atiqur Rahman Clinic - Abu Dhabi,AUH,CLINIC,,"Madinat Zayed, Behind Abu dhabi Post Office P. O box 112647,
Abu Dhabi, UAE.",97126398331,24.4793194,54.3638605
Dr. Chawky Haddad Dental Clinic - Abu Dhabi,AUH,CLINIC,,"QWAIDER ALNABULSI BUILDING, MEZZANINE 2, ZAYED THE FIRST ST, ABU DHABI",97126679792,,
Dr. Firas Dental & Orthodontic Center LLC O.P.C - AUH,AUH,CLINIC,,"P.O.Box No. 41578
Abu Dhabi, UAE",97122222600,24.48776,54.36154
Dr. Gupta Medical Clinic - Abu Dhabi,AUH,CLINIC,,"P.O. Box 47145
Abu Dhabi, UAE",97126337357,24.498299,54.376209
Dr. Ibrahim Al Dajani Dental Clinic - Abu Dhabi,AUH,CLINIC,,"P.O.Box 8143
Abu Dhabi-UAE",97126316996,24.48847,54.37095
Dr. Munir Silwadi Dental Center - Abu Dhabi,AUH,CLINIC,,"P.O.Box: 7522,
Abu Dhabi, UAE.",97126262042,24.49348,54.36095
Dr. Rashed Al Shaeel Medical Center (Khalifa City) - Abu Dhabi,AUH,CLINIC,,"Khalifa City, Opposite of Al Forsan, Plot No. 52, Villa 02, Sector Southwest 14, Abu Dhabi",97124493733,24.4059661,54.5521359
Dr. Sabah Al Sagban Clinic - Abu Dhabi,AUH,CLINIC,,"P.O Box 7972,Abu Dhabi",97126330990,24.492252,54.367379
Dr. Walaa Fakhr Medical Centre (Baniyas) Abu Dhabi,AUH,CLINIC,,"Najda Street, Abu Dhabi Islamic Bk Bldg",97126336662,24.490546,54.369042
Duo Prime Care Medical Center LLC - Abu Dhabi,AUH,CLINIC,,"Building No. B628-9, Near Emirates Identity Authority, Mussafa M4, Sanaya, Abu Dhabi",97125554339,24.3690575,54.4961951
ELEGANCE MEDICAL CENTER (AL JIMI) AL AIN,AUH,CLINIC,,"AL JIMI AREA, AL AIN",97137227420,24.241633,55.747376
EXCELLENCE MEDICAL CENTRE FOR HEARING AND BALANCE (SHAKHBOUT CITY) ABU DHABI,AUH,CLINIC,,"579 NASEEM AL BARR STREET, SHAKHBOUT CITY, ABU DHABI",971507218180,24.36436606,54.61982299
EXCELLENCY GHAYATHI POLY CLINICS LLC (AL DHAFRAH) ABU DHABI,AUH,CLINIC,Western Region,"KHALIFA COMPLEX D&E FLOOR 14 LAND NUMBER C 81, AL DHAFRAH, ABU DHABI",97126777676,23.8422524,52.8117383
EXETER MEDICAL CENTER FOR BONE AND JOINT HEALTH (AL BATEEN AREA) ABU DHABI,AUH,CLINIC,Al Bateen,"ABUDHABI, AL KHALEEJ AL ARABI ST. AL BATEEN AREA, UPADA BIN QAYS ST. VILLA 10",97126354321,24.446385,54.36251
EXPRESS GHAYATHI MEDICAL CENTER (WESTER REGION) ABU DHABI,AUH,CLINIC,Western Region,"Express Hypermarket M8-BLOCK 4, Ghayathi Industrial Area, Ruwais Western Regoin Al Dhafra, Abu Dhabi, UAE",97128744430,23.91521486,52.80384555
Eastern Al Ahili Medical Center (M-24) Abu Dhabi,AUH,CLINIC,,"M-24,Mussaffah , Abudhabhi , UAE.",9715856005,24.252256,54.628157
Eastern Al Ahili Medical Center Branch 1 (Hamdan Street) - Abu Dhabi,AUH,CLINIC,,"Ahalia Hospital Building, Block A, 3rd Floor, Hamdan Street, Abu Dhabi",97124442235,24.3744107,54.4420756
Eastmans Dental Clinic (Khalidiyah) Abu Dhabi,AUH,CLINIC,,"P2, Tower #2, Shining Towers, Khalidiyah, Abu Dhabi",97126212828,24.47352877,54.34947902
Emerald Medical Centre  - Abu Dhabi,AUH,CLINIC,,"Mussafah 37, Near Fresh and More Supermarket",97125554164,24.346023,54.497786
Emirates Clinic & Medical Service Center - Al Ain,AUH,CLINIC,Al Ain City,Al Ain Main Street,97137644744,24.22211,55.76784
Emirates Dermatology & Cosmetology Center - Sole Proprietorship LLC - Abu Dhabi,AUH,CLINIC,,"Building No. 836, Street 30, Zone 2, Sector 78, Al Khaleej Al Arabi Street, Abu Dhabi, Beside Al Qadi M. C.",97125555255,54.3688225,24.4417273
Emirates International Polyclinic- Al Ain,AUH,CLINIC,Al Ain City,"1st Floor, Above Sephora, Alnoud, Wadi AlAin, Bawadi Mall, Al Ain, Abu Dhabi. UAE",97137669888,24.1611218,55.807179
Ever Care Medical Clinic - Abu Dhabi,AUH,CLINIC,,"Near Shati Al Madina Supermarket, Musaffah, Saniyiah M17, Abu Dhabi, UAE",97128731973,24.3948339,54.3386397
Excellent Medical Center  - Abu Dhabi,AUH,CLINIC,,Saeweed  Residential Compound Worker City 02 Al mafraq Abu Dhabi,97125544469,24.464301,54.348417
Expert Medical Clinic- Abu Dhabi,AUH,CLINIC,,"Mojumaat Workers Village Hameem Road, Abu Dhabi P.o. BOx: 6153",97126225566,25.2276768,55.2645333
Extra Care Medical Center- Abu Dhabi,AUH,CLINIC,,"National Bank of Oman, Al Najda St.",97126344922,24.4463829,54.3603193
FAMOUS MEDICAL CENTRE (MUSAFFAH) ABU DHABI,AUH,CLINIC,Mussafah,"Musaffah, M 10 - Block 48 - Shop 7 & 6 units, owner / Mutarad Ali Muhammad Mutarad Al-Amri / and others",97125467888,24.370004909117995,54.50525738
FIRST GLOBAL CLINIC (KHALIDIYAH) ABU DHABI,AUH,CLINIC,,"ALKHALEEJ ALARABI, AL KHALIDIYAH VILLA 315, ABU DHABI UAE",97126650015,24.46527,54.34757
FRENCH CLINIC MEDICAL AND DENTAL LLC (EX FRENCH DENTAL AESTHETIC CENTRE) (AIRPORT ROAD) ABU DHABI,AUH,CLINIC,Abu Dhabi Airport Area,"Airport Road, Next to Pan Emirates Furniture Abu Dhabi, UAE",97124462333,24.47714,54.36488
FRENCH CLINICS MEDICAL & DENTAL LLC BRANCH,AUH,CLINIC,Al Ain City,"New City: Neama, Neama: 47, 47th Building, Building, SAS Investment LLC
NEAMA ST, AL AIN",97137550040,24.11223902,55.70106143
FRENCH CLINICS MEDICAL AND DENTAL BRANCH 2 (prvsly FRENCH DENTAL AESTHETIC CENTRE - BRANCH 2) ABU DH,AUH,CLINIC,,"Abu Dhabi-Al Bateen Street - 106 villas, Corniche",97128179333,24.4693034,54.2674086
Fakih Medical Center - Abu Dhabi,AUH,CLINIC,,"P.O. Box: 31453, Abu Dhabi",97124414848,24.203535,55.651871
Fatima Medical Center (Abu Backer Al Siddique Rd) Al Ain,AUH,CLINIC,,"Mezzanine Floor, Damas/Joyalukkas Jewellary Building, Abu Backer Al Siddique Road, Town Center, Al Ain",97137513883,24.2237421,55.7677879
First Medical Center - Abu Dhabi,AUH,CLINIC,,"P.O. Box: 27934, Khalidiya, Al Khaleej Al Arabi Street # 30",97126666992,24.46471,54.34642
Freedom Medical Poly Clinic (Musaffah) Abu Dhabi,AUH,CLINIC,,"1st Floor, Building #4 , Plot 11, M-4 , Musaffah, Abu Dhabi. U.A.E.",97126336744,24.48813,54.36476
GENTLE DENTAL & MEDICAL CARE CENTRE LLC (AL BATEEN) ABU DHABI,AUH,CLINIC,Al Bateen,"VILLA 6, AL BATEEN STREET, ABU DHABI",97126764642,24.448845,54.358233
GERMAN ADVANCE MEDICAL CENTRE SOLE PROPRIETORSHIP LLC (BANIYAS) ABU DHABI,AUH,CLINIC,Baniyas,"VILLA NO. 17, BANIYAS EAST 8 ABU DHABI UAE",97124441529,24.2914546,54.63593996
GH MEDICAL CENTER (AL MAFRAQ) ABU DHABI,AUH,CLINIC,Mafraq,AL JABER ACCOMMODATION WORKERS CITY -1	AL MAFRAQ,97126289933,,
GOLDEN CURE MEDICAL CENTRE (AL DHAFRA) ABU DHABI ),AUH,CLINIC,,"Madinat Zayed, East, 19 000: ~, Building, Abu Dhabi Government, Ground Floor",97128784631,23.662928,53.731159
GROW & GLOW MEDCLINIC ( SHAHAMA)-ABU DHABI,AUH,CLINIC,al Shahama,"BLD NO 26, AL SADIRAT STREET, NEW SHAHAMA, ABU DHABI UAE",97126505388,24.52874,54.67833
Gems Medical Clinic - LLC - Al Ain,AUH,CLINIC,Al Ain City,"Town Center, Main Street, Al Ain",97137855575,24.222227,55.772443
Genet Dental Center (Muroor Road) Abu Dhabi,AUH,CLINIC,,"Junaid Tower 2nd Floor, Opposite Emirates Discount Market, Muroor Road, Abu Dhabi",97126669945,24.475345,54.374392
Glitter Dringenden Clinics - Abu Dhabi,AUH,CLINIC,,"Glitter Clinic, Delma St., opp. Trans Ad",97126266675,24.468881,54.383554
Golden Care Medical Centre - Abu Dhabi,AUH,CLINIC,,"Ground Floor, Building 94, Mussaffah M-37, ABu Dhabi",97124499881,24.353545,54.498886
Golden Choice Medical Center - Abu Dhabi,AUH,CLINIC,,"Musaffah Sanayya M-17, Near Shati Al Madina Supermarket, Abu Dhabi",97124486266,54.487359,24.361511
Golden Health Medical Center - Abu Dhabi,AUH,CLINIC,,Hameem Road Al Salam Living City,97125855552,24.153779,54.428778
Golden Sands Medical Center - Abu Dhabi,AUH,CLINIC,,"P.O.Box.8189
Abu Dhabi, UAE",97126427171,24.480331,54.372671
Golden Tulip Medical Centre LLC - Abu Dhabi,AUH,CLINIC,,"11th Street, M17, Mussafah",97125556608,24.362978,54.49097
Gulf Pearl Dental Clinic (Al Naser St.) Abu Dhabi,AUH,CLINIC,,"Office #203, Mezzanine Floor, Saqer Al Mehairbi Building, Al Naser Street, Landmark: Near Al Masoud Travel, Abu Dhabi, U.A.E.",97126345680,24.48156,54.35127
H H C MEDICAL CLINIC - SOLE PROPRIETORSHIP LLC (AL MAFRAQ) ABU DHABI,AUH,CLINIC,,MILCO CAMP- Al Mafraq Workers City,97125463520,24.26154063,54.63173487
HEALTH FOR ALL MEDICAL CENTER (AL DHAFRA) ABU DHABI,AUH,CLINIC,,"Industrial 2, Plot 156 Address; Suqya St, Madinat Zayed City, Al Dhafra Region, Abu Dhabi",97128868000,23.661551,53.727531
HEALTH PLUS FAMILY HEALTH CENTER L.L.C- BRANCH 1 (KHALIFA CITY A) ABU DHABI,AUH,CLINIC,,"12TH STREET, AL FORSAN, KHALIFA CITY A UNIT NO. 1, TOWER E P.O.",97126818877,24.4039475,54.5496651
HEALTH PLUS FAMILY HEALTH CENTER L.L.C.- BRANCH 2 (SAADIYAT) ABU DHABI,AUH,CLINIC,Saadiyat Island,"C8, SDN1, AL SAADIYAT, SHATI AL SAADIYAT ST ABU DHABI, PO BOX 60843",971600503035,24.535084,54.427596
HEALTH TIME MEDICAL CENTRE (AL MAFRAQ 2) ABU DHABI,AUH,CLINIC,,"Bldg. 08, Plot F2C4-8, Al-Mafraq Industrial 2, Baniyas, Abu Dhabi UAE",97126425247,24.259723,54.629608
HEALTHGO MEDICAL CENTER (AL MAFRAQ CITY) ABU DHABI,AUH,CLINIC,,"GURN YAFUR, AL MAFRAQ CITY, ABU DHABI",97125851331,24.25148281,54.62122936
HEALTHLINE MEDICAL CENTER LLC (Al Riadh) ABU DHABI,AUH,CLINIC,,"Al Riadh, Al Shamkha South, Abu Dhabi",97125668600,24.4854155,54.3597791
HHD Home Health Care (Oud Al Touba Rd) Al Ain,AUH,CLINIC,Al Ain City,"Office No. 201, Building No. 136, Oud Al Touba Road, Al Ain",97137800292,24.4322,54.4022
HIGH LIFE MEDICAL CENTER (AL MAFRAQ) ABU DHABI,AUH,CLINIC,,"BUILDING NO.8 PARCO MALL, AL MAFRAQ INDUSTRIAL 2 (CHINA CAMP), ABU DHABI",97125850081,24.26026,54.63014
HIGH TECH DENTAL CENTER LLC - ABU DHABI,AUH,CLINIC,,"Office No:604 | 6thFloor | Almanara Pharmacy building| Khalifa Street | Abu Dhabi 
P.O Box: 45541",97126276644,24.4913,54.36094
HOLLYWOOD SMILE MEDICAL CENTER (AL DANAH) ABU DHABI,AUH,CLINIC,,ABU DHABI - KHALIFA STREET - GREEN TOWER - SIXTH FLOOR,97126271371,24.490449,54.358653
Haddad  Medical & Dental Center - Abu Dhabi,AUH,CLINIC,,"P.O.Box: 7411
Abu Dhabi, UAE",97126325096,24.489911,54.364213
Hakeem Dental Center - Abu Dhabi,AUH,CLINIC,,"Office 103-104, 1st Floor, Block 35, Sector 9-2 West, Al Salam Street, Al Shiekh Mohammed Bin Khalifa Bin Zayed Building, AUH",97126654200,24.494978,54.371395
Hamdan Medical Center - Al Ain,AUH,CLINIC,Al Ain City,"P.O. Box 18784
Al Ain, UAE",97137654797,24.218487,55.774996
Harley Street Dental Center - Abu Dhabi,AUH,CLINIC,,"Suite 101 Buliding of Abu Dhabi Islamic Bank, Near Central Bank, A15 Marina Village",97124916885,24.47463,54.3195
Health & Style Medical Centre  - Abu Dhabi,AUH,CLINIC,,"1st Floor Office Tower, BHS Building, Hamdan Street, Abu Dhabi",97126330515,24.489785,54.363973
Health Clear Medical Center LLC - Abu Dhabi,AUH,CLINIC,,"Ahmed Hamd Hameed Alsuwaidi Building Shop No. 06, Musaffah Industrial Area M13, Abu Dhabi",97125538383,24.3690194,54.4942552
Health Plus Childrens Medical Center (Al Khaleej Al Arabi St.) Abu Dhabi,AUH,CLINIC,,"Al Khaleej Al Arabi St., Abu Dhabi, UAE",97126582221,24.458493,54.359647
Health Plus Diabetes and Endocrinology - Abu Dhabi,AUH,CLINIC,,"P.O. Box: 61292, Abu Dhabi",97125571818,24.4459,54.361214
Health Plus Family Health Center - Abu Dhabi,AUH,CLINIC,,Branch of Health plus Women Health -Al Bandar,97126433494,24.450684,54.600537
Health Plus Women's Health Center-Abu Dhabi,AUH,CLINIC,,"P.O. Box: 60991, Hazza Bin Zayed St.",97126266805,24.464061,54.368247
Healthshades Medical Centre (Mussafah) Abu Dhabi,AUH,CLINIC,Mussafah,"MUSAFFAH M37, STREET 16,P190 ,PREMISES 15, 16 , 17 , ABU DHABI",97125545999,24.347522,54.500389
Hikma Medical Centre  Dental - Abu Dhabi,AUH,CLINIC,Khalifa City,"Villa no. 147 , 12th Street، Opposite Al Forsan Village, Khalifa City A - Abu Dhabi
(Beside City Vet Clinic)",97126720482,,
Hmc Medical Centre (Previously Holistic Medical Centre) (Al Dhafra) Abu Dhabi,AUH,CLINIC,,"162 Al Dhafra Rd
Madinat Zaid, Abu Dhabi",97126660388,0.00,0.00
Holistic Medical Centre (Khalifa City) - Abu Dhabi,AUH,CLINIC,,"Villa 141, 12th Street, Khalifa City A, Abu Dhabi",97126661567,24.406564,54.552089
Home Health Medical Centre (Mussafah) Abu Dhabi,AUH,CLINIC,,"1st Floor, Bldg No 31، Shabiya 11، Mussafah, Abu Dhabi - UAE",97125530162,24.327653,54.532943
Hope Medical Center (Al Mafraq Industrial Area) - Abu Dhabi,AUH,CLINIC,,"GCC New Office Building, Plot No: 384 / Building 46, Al Mafraq Industrial Area, Abu Dhabi",97125551430,24.2852152,54.6006896
Hub Medical Centre Al Ain,AUH,CLINIC,Al Ain City,"ZAYED BIN SULTAN ST. BLDG.136, 2ND FLR. AL RUBAINAH, AL AIN, UAE",97137811008,24.2206467788402,55.7602323536085
ICON CLINIC PRIMARY HEALTH CARE CENTER (AL NAHYAN) ABU DHABI,AUH,CLINIC,,"Al Nahyan, Abu Dhabi, UAE",971255816699,0.00,0.00
IRISH WELLNESS MEDICAL CENTER L.L.C (previously Alreem Dental & Cosmetic Center),AUH,CLINIC,,"Villa 283, Al Khaleej Al Arabi Street, Abu Dhabi, UAE",97126655357,24.465832,54.346957
Ibn Al Nafis Medical Centre LLC - Abu Dhabi,AUH,CLINIC,,"Bin Sagar Tower,Najda St.,
P.O.box: 42528
Abu Dhabi - U.A.E",97126324200,24.4914709,54.3661583
Ibn Al Nafis Medical Centre LLC - Branch 1 - Abu Dhabi,AUH,CLINIC,,"Ibn Nafees Medical Center Bramch 1, Villa 94, 16th Street, Khalifa City A, Abu Dhabi",97125553800,24.423,54.566
Ibn Sina Medical Center - Abu Dhabi,AUH,CLINIC,,"Box 3084
Abu Dhabi, UAE",97126816400,24.469709,54.342534
Ibn Sina Medical Centre - Branch 1 - Abu Dhabi,AUH,CLINIC,,"Al Reef Compound Beside Select Market, Abu Dhabi",97126739001,24.36071,54.557504
Ideal Medical Center - Abu Dhabi,AUH,CLINIC,,"P.O. Box: 25376
Abu Dhabi, U.A.E
Beside the central market",97126224611,24.48872,54.35752
Ideal Medical Center - Al Ain,AUH,CLINIC,Al Ain City,".Al Jemi, Behind Careffourm, Al Ain, U.A.E email: id_clinic@hotmail.com",97137626046,24.24775,55.73346
Index Medical Center (Aud Al Tawba)- Al Ain,AUH,CLINIC,Al Ain City,"Flat No. 302, Al Reem Bldg., AUD Altawba, Al Ain",97137513939,24.228122,55.760077
Indus Medical Centre LLC - Abu Dhabi,AUH,CLINIC,,"Near Punjab Flower Restaurant And Parco Hypermartket, China Camp, Workers Village 2, Mafraq Abu Dhabi",7125851800,24.2593114,54.6274493
Intercare Health Center  - Abu Dhabi,AUH,CLINIC,,"Unit B35, Marina Vilage, Abu Dhabi",97126390080,24.473732,54.317426
Ishtar Medical Centre (Al Najdah St.) Abu Dhabi,AUH,CLINIC,,"Abu Dhabi Plaza Complex , Flat 405, Oposite Al Mariah Mall, Fatima Bint Mubarak Street (Al Najdah St.), Abu Dhabi, UAE",97126333886,24.493447,54.366789
Ittihad Medical Center - Abu Dhabi,AUH,CLINIC,,"P.O.Box 46091
Abu Dhabi-UAE",97126226611,24.48593,54.357165
Ivory Medical Center - Al Ain,AUH,CLINIC,Al Ain City,"Centrali District, Near Clock Round About, Hessa Bint Mohammed Street, Al Ain",97137376339,,
Juman Pearls Dental Clinic - Abu Dhabi,AUH,CLINIC,,"No. 7 M01 Flr. Heidelberg Bldg., Muroor Rd. Abu Dhabi
P.O. Box: 35769, Abu Dhabi",97124484647,24.460667,54.387182
KKT Orthopedic Spine Center - Sole Proprietorship (Al Bateen) Abu Dhabi,AUH,CLINIC,Al Bateen,"Near American Community School, Al Bateen, Abu Dhabi",97126815550,0.00,0.00
Karachi Medical Polyclinic - Abu Dhabi,AUH,CLINIC,,"M40, ICAD Area Mussafah, Abu Dhabi",97125500730,24.476526,54.366699
Khalifa Medical Centre - Abu Dhabi,AUH,CLINIC,,"P.O. Box: 550, Al Falah Street.",97126771400,24.482171,54.373443
Khyber Medical Centre (Al Dhafrah) Abu Dhabi,AUH,CLINIC,Western Region,"Western Region, Madinat Zayed, Sanaya, Anjaz Building, Emirates Transport Road, Abu Dhabi",97128847654,23.65740452,53.72779104
KidsHeart Medical Center - Abu Dhabi,AUH,CLINIC,,"54 Al karamah Street, Corner Delma Street",97124458881,24.4575607,54.3730652
Kohat Medical Centre - Abu Dhabi,AUH,CLINIC,,"M-40 Mussaffah
P.O. Box: 110826",97125511129,24.352756,54.488579
Kohat Valley Medical Centre LLC - Abu Dhabi,AUH,CLINIC,,"Abu Dhabi, UAE",97125511129,24.352699,54.4876727
LAHORE MEDICAL CENTRE (MUSSAFAH) ABU DHABI,AUH,CLINIC,,"17, NEAR SHABAB, MUSSFAH SUPERMARKET, SANAIYA M-26, MUSSAFA, ABU DHABI",97125462548,24.34924311,54.51871349
LEVANTINE MEDICAL CENTER (AL BATEEN) AL AIN,AUH,CLINIC,Al Ain City,"SOUQ EXTRA, FIRST FLOOR
ROAD 2 AL BATEEN",91737666339,24.218233,55.640228
LEVARD MEDICAL CENTER (AL YAHAR) AL AIN,AUH,CLINIC,,"ST 92, AL WAHA AL AAMERAH , AL AIN",97137808102,24.22439642,55.55262231
LEVARD MEDICAL CENTER - BRANCH (AL NAEMAH) AL AIN,AUH,CLINIC,,"HAZZA IBN SULTAN ST, NEIMA , AL AIN -1ST FLOOR  OF EARTH  RETAIL SUPERMARKET",97137511133,24.123919,55.713533
LIFECARE CLINIC LLC-BRANCH (AL MAFRAQ) ABU DHABI,AUH,CLINIC,Mafraq,"Lifecare Clinic LLC Branch Mountain Gate , Al Mafraq Workers City, Abu Dhabi UAE",9715833499,,
LIFECARE CLINIC LLC-BRANCH 3 (MUSSAFAH) ABU DHABI,AUH,CLINIC,Mussafah,"Tasameem Worker's City ICAD ,Musaffah",9715502543,,
LIFECARE MEDICAL CENTER (AL HAYER)  ABU DHABI,AUH,CLINIC,,NEAR LULU EXPRESS . AL HAYER . ALAIN,97137349469,24.5879687,55.7460491
LIFECARE MEDICAL CENTER LLC (AL WATHBA) - ABU DHABI,AUH,CLINIC,,"NBB WORKERS CITY (A), RAZEEN, AL WATHBA, ABU DHABI",97125826812,24.215,54.754627
LILAC MEDICAL CENTER LLC (AL BATEEN) ABU DHABI,AUH,CLINIC,Al Bateen,"20th Floor C1 Building, Behind ADIB Bank, Al Bateen, Abu Dhabi",97122222469,24.453967,54.338912
LIWA MEDICAL CENTRE (AL DHAFRA) ABU DHABI,AUH,CLINIC,Western Region,"BUILDING-C17, AL TAJANUS STREET, ABU DHABI",97128822877,23.13287,53.79914
LLH CLINIC BRANCH (RUWAIS) - ABU DHABI,AUH,CLINIC,Ruwais,"LLH BUILDING,GROUND FLOOR,HIGH LAND CAMP 2,RUWAIS",971564010637,,
LLH CLINIC LLC (MUSSAFAH) ABU DHABI,AUH,CLINIC,Mussafah,"LULU Staff City ICAD, 13th Street Musaffah",9714116180,,
