PROVIDER NAME,EMIRATE,PROVIDER TYPE,AREA,ADDRESS,TELEPHONE,lat,lon
DAAR AL MISBAH PHARMACY,AUH,PHARMACY,,DAAR AL MISBAH MEDICAL CENTER BLDG.GROUND FLOORNEARBY BENGALI MASJID,02-5522399,24.3604,54.5035
DABBAYIA PHARMACY (OUT-PATIENT),AUH,PHARMACY,,WESTERN REGION AL DAFRA ABU DHABI,02-6023882,24.2517,54.1784
AL DAMAN PHARMACY,AUH,PHARMACY,NAJDA ST,ONAID HUMID AL MAZROUI BUILDING,02-6320909,24.4913,54.3607
DANA MEDICAL CENTER LLC,AUH,CLINIC,,SHAKBOOT CITY FLAT NO / FLOOR NO: 1 SHAKBOOT,02-6661551,24.3748,54.6455
DANA MEDICAL CENTER PHARMACY LLC,AUH,PHARMACY,,FLAT NUM1 SHAKBOOT CITY SHAKBOOT,02-6661551,24.3748,54.6455
DANAT AL EMARAT HOSP FOR WOMEN&CHILDREN,AUH,HOSPITAL,,3RD STREET ABU DHABI GATE CITY ABU DHABI,02-6149999,24.397,54.5009
DAS HOSPITAL,AUH,HOSPITAL,DAS ISLAND,na,02-7071271,25.147,52.8791
DAWN PHARMACY (AHALIA GRP),AUH,PHARMACY,SHITALTA STREET,MOUZAFAT ELAMMPI FLATS,02-5831929,24.2821,54.6415
DEEP OCEAN PHARMACY,AUH,PHARMACY,AL ZAHIYA ST,SHOP 8 AL WAHDA CLUB,02-6455089,24.4905,54.3801
DELMA HOSPITAL-SEHA,AUH,HOSPITAL,WESTERN REGION,WESTERN REGION,02-8942000,24.4767,52.3091
DELMA MEDICAL CENTER,AUH,CLINIC,,VILLA NO. 71 BESIDE AL KHAZNA INSURANCE/ OPPOSITE TRANS-AD OFFICE DELMA STREET  AL NAHYAN CAMP,02-4481800,24.4695,54.3841
DENTACARE CENTRE,AUH,DENTAL,HAMDAN STREET,OFFICE # 202 2ND FLOOR BIN MOSSA TOWER,02-6270527,24.4886,54.3609
DENTCARE CENTRE BRANCH 1,AUH,DENTAL,,AL MURJAN TOWER OFF. 9 M FLR 31ST DHAFEER ST. MURROR,02-4432525,24.4377,54.4379
AL DHARFA FAMILY MEDICINE CTR-SEHA,AUH,CLINIC,WESTERN REGION,WESTERN REGION,02-8741666,23.6412,53.7078
AL DHARFA FAMILY MEDICINE CENTER PH-SEHA,AUH,PHARMACY,WESTERN REGION,WESTERN REGION,02-8822204,23.6412,53.7077
DIABETIC CLINIC PH-SEHA,AUH,PHARMACY,OLD PASSPORT ROAD,SKMC CENTER FOR DIABETES & ENDOCRINOLOGY,02-8190722,24.4662,54.3542
DISEASE PREV & SCREENING CTR-SEHA,AUH,CLINIC,NEAR AL GHARBIA HOSPITAL ADMIN,NEAR AL GHARBIA HOSPITAL ADMIN,02-8941153,23.6513,53.6757
DISEASE PREVENTION SCREENING CTR-SEHA,AUH,CLINIC,SCREENING CENTER- ABU DHABI,SCREENING CENTER- ABU DHABI,80050,24.502,54.3586
DISEASE PREV & SCREENING CTR DELMA-SEHA,AUH,CLINIC,,DELMA,80050,24.4753,52.3091
DISEASE PREV & SCREENING CTR GAITHY-SEHA,AUH,CLINIC,,GAITHY,80050,23.8197,52.8083
DISEASE PREV & SCREENING CTR MARFA-SEHA,AUH,CLINIC,,AL MARFA,80050,24.198,53.5147
DISEASE PREV & SCREENING CTR MUS-SEHA,AUH,CLINIC,,MUSSAFAH,80050,24.3653,54.5211
DPSC PHARMACY ABU DHABI,AUH,PHARMACY,AL KARAMAH STREET,AL KARAMAH STREET    ABU DHABI,02 711 4000,24.4542,54.3773
DISEASE PREV & SCREENING CTR SILA-SEHA,AUH,CLINIC,,SILA,80050,24.0701,51.7614
DISEASE PREV&SCREENING CTR SWEIHAN-SEHA,AUH,CLINIC,,SWEIHAN,80050,24.4852,55.3293
DR. ATIQUR RAHMAN POLYCLINIC LLC,AUH,CLINIC,,SAEED AL KHALIL BLDG 101 1ST FLOOR NEAR EMKE SUPERMARKET BAL UROUQ ST. AL MURROR,02-6398331,24.4795,54.366
DR. MUBARAK SHAIKH CLINIC (ZIA),AUH,CLINIC,,ALYA PHARMACY BUILDING FIRST FLOOR ELECTRA STREET  AL DANAH,02 6213435,24.4854,54.3609
DR RASHED AL SHAEEL MEDICAL CENTER L.L.C,AUH,CLINIC,,VILLA NO 2  AL FURSAN VILLAGE,02-4493733,24.4048,54.5502
DUO PRIME CARE MEDICAL CENTER,AUH,CLINIC,MUSAFFAH M/4 NEAR WORKER VILL,BUILDING NO 9 FLR 1,02-5828139,24.3658,54.518
DUO PRIME CARE PHARMACY,AUH,PHARMACY,M-24 MUSAFFAH,PLOT NO 5 GROUND FLOOR,02-5828139,24.3658,54.518
EASTERN AL AHLIA MEDICAL CTR(AHALIA),AUH,CLINIC,BANIYAS STREET,WORKERS CITY 2-CHINA BANIYAS WEST,02-5856005,24.2635,54.6315
EASTERN AL AHLIA PHARMACY(AHALIA),AUH,PHARMACY,BANIYAS STREET,WORKERS CITY 2-CHINA BANIYAS WEST,02-5856008,24.2536,54.632
ELAJ MEDICAL CENTRE - ABU DHABI,AUH,CLINIC,NAJDA STREET,BUILDING 14BIN ARAR CENTER  SHARK 11,02-6762444,24.4908,54.3695
ELITE MODERN PHARMACY- JULPHAR GRP OF PH,AUH,PHARMACY,SH RASHID BIN SAEED MAKTOOM STREET,AL SAGER BUILDING NR. CARREFOUR,02-4494209,24.4236,54.4529
ELYAZIA PHARMACY (LANDMARK),AUH,PHARMACY,MUROOR ROAD,MARIAM SALAM BUILDING NEAR ALAM SUPERMARKET,02-4493700,24.435,54.4357
ELYZEE HOSPITAL LLC,AUH,HOSPITAL,AL KHALEEJ AL ARABI ST,na,02-5664222,24.4582,54.3362
EMERALD MEDICAL CENTRE,AUH,CLINIC,,SHOP NO. 5678 M37 16TH STREET INDUSTRIAL CITY OF ABU DHABI,02-5554164,24.3462,54.4956
EMERALD PHARMACY,AUH,PHARMACY,,SHOP NO. 5678 M37 16TH STREET INDUSTRIAL CITY OF ABU DHABI,02-5554164,24.4554,54.4799
EMIRATES JORDANIAN PHARMACY,AUH,PHARMACY,,GROUND TO 2 NEAR BANIYAS COURT EXIT 40 BANIYAS WEST,02-5836999,24.278,54.6442
EMIRATES JORDANIAN MEDICAL CENTER,AUH,CLINIC,,GROUND TO 2 EXIT 40 BANIYAS WEST BANIYAS,02-5836999,24.2781,54.6443
EMIRATES DERMATOLOGY & COSMETOLOGY CENTE,AUH,CLINIC,AL ARABI STREET,BL NO.836STRET 30 AL KHALEEJ AL ARABI STREET NEW MARHABA,02-5555255,24.464,54.387
EASTERN AL AHILI MEDICAL CENTRE-BRANCH1,AUH,CLINIC,,SAL AL AMRI BUILDING NEAR NBD AL AIN ROAD MUSAFFAH 2,02-8119119,24.3918,54.5211
EVER CARE MEDICAL CLINIC,AUH,CLINIC,MUSSAFAH,59  5 ST. M17 MUSSAFAH,02- 8731973,24.362,54.4851
EXCELLENT MEDICAL CENTER LLC,AUH,CLINIC,,SAWAEED RESIDENTIAL COMPOUNDGROUND FLOOR  AL MAFRAQWORKER CITY 2,02-5544469,24.2576,54.6241
EXETER MC FOR BONE & JOINT HEALTH-AUH,AUH,CLINIC,AL KHALEEJ AL ARABI STREET,VILLA 10BEHIND GULF DIAG HOSP,02-6354321,24.4467,54.3627
EXPERT MEDICAL CLINIC,AUH,CLINIC,HAMEEM ROAD,MOJUMAAT WORKERSS CITY HAMEEM ROAD HAMEEM,02-6225566,24.264,54.4347
EXPRESS GHAYATHI CLINIC,AUH,CLINIC,,1ST FLOOR NEAR UAE EXCAHANGE SANAYYA,02-8744430,23.9153,52.8039
EXTRA CARE MEDICAL CENTRE LLC,AUH,CLINIC,,AL NAHIL TOWER SAME BLDG OF NBO,02-6344922,24.5384,54.3841
EXTRA CARE PHARMACY,AUH,PHARMACY,FATIMA BINT MUBARAK ST,SHOP#10 MOHD AL MAZROUI BLDG BESIDE NAT'L BANK OF OMAN,02-6716665  02-6344922,24.6221,54.3734
AL FALAH HEALTHCARE CENTER PHARMACY-SEHA,AUH,PHARMACY,SWEIHAN ROAD,"SWEIHAN ROAD, FA8",02-7115072,24.4016,54.5773
HOLLYWOOD SMILE MEDICAL CENTER,AUH,DENTAL,SOUK KHALIFA STREET,31F-3GREEN TOWER BUILDING,02-6271371,24.4907,54.3585
FANAR PHARMACY - BRANCH,AUH,PHARMACY,,NEAR MAZJOUB OPTICS KHALIFA STREET ABU DHABI,02-4441811,24.4166,54.4976
FARMACIA HOME HEALTHCARE PH (ASTER),AUH,PHARMACY,,SAFEER CENTER,02-5529395,24.3428,54.5303
FIRAS PHARMACY LLC,AUH,PHARMACY,,MAJEEN MOHAMMED TAMER AL MANSOURI BLDG  TOURIST CLUB,02-5551626,24.4897,54.498
HEALTH SHIELD MEDICAL CENTER,AUH,DAY CARE,,"AL SALAM STREET, MINISTER COMP LEX",02 698 9999,24.4304,54.4675
FREEDOM MEDICAL POLYCLINIC,AUH,CLINIC,MUSAFFAH M-4,BUILDING 4,02-6336744,24.3653,54.5168
FUTURE PHARMACY,AUH,PHARMACY,OLD MAZDA ROAD,NEAR TOURIST CLUB AREA FUTURE PHARMACY BUILDING,02-6740090,24.5024,54.3775
GENET MEDICAL CENTER,AUH,CLINIC,,JUNAIBI TOWER 2ND FLOOR OPPOSITE EMIRATES DISCOUNT MARKET AL DHAFRA,02-6669945,24.4758,54.3742
AL ABEER PHARMACY,AUH,PHARMACY,,HYPERMARKET BUILDING NAJDA STREET NAJDA STREET,02-6314400,24.4894,54.3699
GHIATHY HOSPITAL-SEHA,AUH,HOSPITAL,WESTERN REGION,WESTERN REGION,02-8721555,23.8708,52.811
STANFORD MEDICAL CENTER,AUH,CLINIC,,KUWAITI BLDG FLR 101 AL MARKAZIYAH AL MARKAZIYAH,02-6331870,24.4853,54.3605
AL GHARBIA MOBILE MAMMOGHRAPHY UNIT-SEHA,AUH,DIAGNOSTIC CENTER,WESTERN REGION,WESTERN REGION,02-8942000,23.654,53.7078
GHIATHY PHARMACY,AUH,PHARMACY,,OPPOSITE ADC BANK NR RAHMA MED CNTR,02-8741797,23.843,52.8083
MEDICAL SERVICES ADMIN AUH POLICE GHQ,AUH,CLINIC,27TH STREET,AL MUROOR ROAD,02-5128043,24.452,54.3946
MEDICAL SERVICES ADMIN AUH POLICE GHQ PH,AUH,PHARMACY,AL SAADA STREET,AL MUROOR ROAD,02-5128043,24.4511,54.3949
GIANT PHARMACY L.L.C.,AUH,PHARMACY,,AUH INDUSTRIAL AREA M-17 MUSAFFAH,02-5517211,24.361,54.4846
GULF INTERNATIONAL CANCER CENTER,AUH,CLINIC,ABU DHABI - DUBAI ROAD,NEAR DEERFIELDS MALL & AL BAHIA PARK,02-5635558,24.5027,54.6521
GOLDENCARE MEDICAL CENTER,AUH,CLINIC,,BUILDING 94GROUND FLOOR  14TH STREET,24499881,24.3545,54.499
GOLDEN CARE PHARMACY,AUH,PHARMACY,,FLAT NO8 GRDFLR CORNER 13TH STREET AND 14 STREET MUSSAFAH,02-4499886,24.3538,54.4988
GOLDEN CHOICE MEDICAL CENTER,AUH,CLINIC,,FIRST FLOOR M17 MUSAFAH ?SANYYA  MUSAFAH SANAYYA,02-4486266,24.3614,54.4848
GOLDEN HEALTH MEDICAL CENTER,AUH,CLINIC,HAMEEM ROAD,HAMEEM WORKER CITY,02-5855552,24.373,54.4801
GOLDEN HEALTH PHARMACY,AUH,PHARMACY,HAMEEM ROAD,HAMEEM WORKER CITY,02-5855550,24.1538,54.4288
GREEN CARE PHARMACY LLC ? SOLE PROPRITOR,AUH,PHARMACY,,GROUND FLOOR NEARAL MADINA HYPER MARKET  SHABIYA,02-26670 852,24.3365,54.5343
GREEN CITY PHARMACY,AUH,PHARMACY,,GROUND FLOOR OPPO. PARCO SUPERMARKET OLD PASSPORT ROAD,02-6279184,24.2712,55.7592
GREEN HILLS PHARMACY,AUH,PHARMACY,28TH ST,#5 BLDG 187 FRESH & MORE SUPER MARKET,02-5549080 050-5422031,24.3229,54.5383
GROW & GLOW MEDCLINIC LLC,AUH,CLINIC,NEW SHAHAMA,HAMOOD AL YASI BLDG NO 26,02-6398331,24.5316,54.6806
GULF PEARL DENTAL CENTER,AUH,DENTAL,AL NASSER ST. 5TH STREET,SAGAR AL MUHAIRBI BLDG; BIN SALEH TRAVEL,02-6345680,24.3613,54.7155
DR. GUPTA MEDICAL CLINIC,AUH,CLINIC,,110; F-1 NASSER TOWER ELECTRA STREET ELECTRA STREET,6337357,24.4539,54.3773
HAMEEM PHARMACY,AUH,PHARMACY,,ADCP BUILDING BEHIND SUZUKI SHOWROOM AL SALAM STREET,02-5535544,24.3743,54.5117
HARLEY STREET MEDICAL CENTRE,AUH,DAY CARE,18TH STREET,MARINA MALL 18TH STREET BREAK WATER CORNICHE STREET,02-6133868,24.4539,54.3773
HARLEY STREET PHARMACY,AUH,PHARMACY,18TH STREET,"NEXT TO MARINA MALL, VILLA NO. 18TH STREET BREAK WATER CORNICHE STREET",02-6133999,24.4539,54.3773
HEALTH FIRST PHARMACY AUH-JULPHAR,AUH,PHARMACY,,R-G-LS-07,02-6277883,24.5646,54.4169
HEALTH FIRST PHARMACY BR 10 AUH-JULPHAR,AUH,PHARMACY,MUSSAFAH ST,NPCC BLDG SECTION NO.15 A,02-5588006,24.3315,54.6285
HEALTH FIRST PHARMACY BR 12-JULPHAR,AUH,PHARMACY,,SHOP # G12,02-6793939,24.4482,54.7167
HEALTH FIRST PHARMACY BR 13-JULPHAR,AUH,PHARMACY,ALBAHIA ST,SHOP # 417 DEERFIELD MALL,02-5631801,24.5508,54.6673
HEALTH FIRST PHARMACY BR 18-JULPHAR,AUH,PHARMACY,,AL RAHBA HOSPITAL GROUND FLOOR,02-5643948,24.5742,54.6948
HEALTH FIRST PHARMACY LLC-BR 15,AUH,PHARMACY,"BANIYAS EAST, 5TH ST",1ST FLR SHOP 91,02-5851992,24.313,54.6205
HEALTH CLEAR MEDICAL CENTER LLC,AUH,CLINIC,,AHMED HAMD HAMEED ALSUWAIDI BL 10TH STREET MUSAFFAH INDUSTRIAL AREA,02-5538383,24.3699,54.4961
HEALTH PLUS DIABETES AND ENDOCRINOLOGY,AUH,CLINIC,SHK AL SULTAN BIN ZAYED,SHEIKH SULTAN BINSAYED AL KHALEEJ,02-6433494,24.4462,54.3612
HEALTH PLUS FAMILY HEALTH CENTER LLC,AUH,CLINIC,AL RAHA,AL RAHA  ABU DHABI,02-6433494,24.5126,54.5944
HEALTHLINE DAY CARE SURGERY L.L.C.,AUH,DAY CARE,,26TH STREET BANIYAS EAST 11 BANIYAS,02-5668600,24.3088,54.647
HEALTHLINE MEDICAL CENTER,AUH,CLINIC,SHAMKA,FL 1 & 2 AL RIADH,02-5668600,24.3682,54.7407
HEALTH LINE PHARMACY,AUH,PHARMACY,,FLAT NUM 579 BANIYAS EAST BANIYAS,02-5668600,24.3106,54.6486
HEALTHLINE PH MADINAT ALRIYADH BR,AUH,PHARMACY,SHAMKA,FL NO 1 & 2 AL RIADH,02-5668600,24.3682,54.7407
DANAT AL EMARAT CLINIC FOR WOMEN & CHILD,AUH,CLINIC,,AL BATEEN  ABU DHABI,02-658 2221,24.4031,54.5006
HEALTHLINE PRIMARY HEALTH CARE,AUH,CLINIC,BANIYAS,na,02-5668600,24.2925,54.6353
UNMIYA WOMEN'S HEALTH CENTER,AUH,CLINIC,AL KARAMA ST.,HAZAA BIN ZAYED  THE FIRST ST  AL KARAMA,02-6433494,24.4672,54.3645
UNMIYA IVF AND TREATMENT OF INFERTILITY,AUH,CLINIC,AL KARAMA ST.,HAZAA BIN ZAYED  THE FIRST ST  AL KARAMA,02-6433494,24.4672,54.3645
HEALTH POINT HOSPITAL LLC,AUH,HOSPITAL,SAIF GHUBASH STREET,OPP ZAYED STADIUM INSIDE ZAYED SPORTS,02-4929000,24.4192,54.453
HEALTH POINT PHARMACY,AUH,PHARMACY,SHABIYA ST.,SHOP 1 GROUD FLOOR C-25 SADIAQA (NEAR BASKIN ROBIN BLDG) SHABIYA STREET ME 9 MUSSAFFAH,02-5590203,24.3662,54.517
HEALTH PLUS PHARMACY L L C,AUH,PHARMACY,,SHEIKH SULTAN BIN ZAYED STRT ABU DHABI,02-665 5422,24.4455,54.3613
UNMIYA PHARMACY LLC,AUH,PHARMACY,Hazaa bin Zayed St,HAZA BINZAYED  AL KARAMA,02-443 4450,24.4461,54.3614
HEALTH TIME PHARMACY,AUH,PHARMACY,,BLDG. 08 PLOT F2C4-8 1ST FLO AL-MAFRAQ INDUSTRIAL 2 BANIYAS WEST,02-5554006,24.2927,54.6295
HEART BEAT MC & ONE DAY SURG(CONSULTANT),AUH,DAY CARE,AIRPORT RD,MRS.MARIAM KHALIFA AL YOUSEF 5+6/PLOT 103,02-4449494 02-6794100,24.4439,54.3946
HEART BEAT PHARMACY LLC,AUH,PHARMACY,,"5+6/PLOT 103,  SHEIKH RASHID BIN SAEE MUSHRIF AREA",02-4449494,24.4439,54.3952
AL HENDAWY MEDICAL CENTRE,AUH,CLINIC,,401 ABU DHABI COMM. BANK BUILD MUROOR ROAD ELEKTRA STREET,02-6213666,24.4844,54.3675
HKMAT ALAIN PHARMACY,AUH,PHARMACY,AL SEEF VILLAGE,na,02-6411225,24.4201,54.7433
HOLISTIC MEDICAL CENTRE-BR,AUH,CLINIC,,AL DHAFRA MADINAT ZAYED CITY ABU DHBI,02-6660388,23.6618,53.7333
HOLISTIC MEDICAL CENTRE- SOLE PROPREITOR,AUH,CLINIC,,VILLA#141 OPPO ALFORSAN HTL KHALIFA CITY A,02-6661567,24.4127,54.5512
HOPE MEDICAL CENTER,AUH,CLINIC,,GCC NEW OFFFICE GF NEAR AL JABER LABOR CAMP MAFRAQ WORKER CITY 1,02-5551430,24.7253,54.5028
HOPE PHARMACY,AUH,PHARMACY,,GCC NEW OFFICE BUILDINGGROUND FLOOR  BANIYAS,02-5552687,24.2858,54.6007
AL HOSN ONE DAY SURGERY CENTER (AL HOSN),AUH,DAY CARE,NASR STREET,MEZZANINE FLOOR OBAID GABER BUILDINGOPPOSITE AL MASUOD TRAVEL AGENCY,02-6215159,24.4891,54.3571
IBN NAFEES MEDICAL CENTER (DUBLIN),AUH,CLINIC,NAJDA STREET,401-402BIN SAGAR TOWER,02-6324200,24.4914,54.3685
IBN RUSHID PHARMACY,AUH,PHARMACY,AIRPORT ROAD,NR AMERICAN EURP MC MOHAMAD NADER AL QUBAISI BDLG,02-4457727,24.4625,54.3793
IBN SINA MEDICAL CENTRE,AUH,CLINIC,,AL KHALIDIYA ROTANA MEZANINE FLR NEAR AL MANARA PH,02-6816400,24.4751,54.3421
IBN SINA MEDICAL CENTRE- BRANCH 1,AUH,CLINIC,,AL REEF DOWNTOWN BLOCK F2 NEAR AL MANARA PH,02-6816400,24.4632,54.6748
IBN SINA PHARMACY L.L.C. - BRANCH 10,AUH,PHARMACY,16TH ST,GROUND FLOOR,02-5539092,24.3755,54.5306
IBN SINA PHARMACY L.L.C. - BRANCH 18,AUH,PHARMACY,,SECTOR C SHOP - G12,050-6347492,24.4548,54.724
IBN SINA PHARMACY L.L.C. - BRANCH 20,AUH,PHARMACY,CORNICHE ROAD,WEST - STREET NUMBER 7,02-6724141,24.489,54.3507
IBN SINA PHARMACY L.L.C. - BRANCH 21,AUH,PHARMACY,AL KHALEEJ AL ARABI ST,SOUQ AL JAMI SHEIKH ZAYED GRAND MOSQUE RD,050-1200732,24.4131,54.4751
IBN SINA PHARMACY L.L.C. - BRANCH 27,AUH,PHARMACY,AL MAHA STREET,YAS MALL,050-4864457,24.489,54.6086
IBN SINA PHARMACY -AL DANAH,AUH,PHARMACY,,SILVER TOWER ZONE 1,02-4480650,24.4927,54.3588
IBN SINA PHARMACY - AL MANHAL,AUH,PHARMACY,,na,03-7327308,24.4718,54.3687
IBN SINA PHARMACY L.L.C. - BRANCH 7,AUH,PHARMACY,,1ST FLOOR,02-5864016,24.3123,54.6196
IBN SINA PHARMACY - SOLE PROPRIETORSHIP,AUH,PHARMACY,AL QANA STREET,na,02-6438780,24.4021,54.497
IBN SINA PHARMACY - AL TIWAYYA,AUH,PHARMACY,2ND STREET,AL AIN SQUARE BUILDING 16,02-6768324,24.2445,55.7138
MEDSTAR PHARMACY ICAD RESIDINTAL L.L.C,AUH,PHARMACY,,MUSAFFAH MUSAFFAH MUSAFFAH,02-4066809,24.3408,54.4843
IDEAL CLINICAL LABORATORIES,AUH,LABORATORY,,C44MEZANINE FLOOR STREET56 SHABIYA,02-5558448,24.3362,54.5317
IDEAL PHARMACY,AUH,PHARMACY,,GROUND FLOOR AL JIMI WORKERS VILLAGE APOLLO MEDICAL CENTREMUSAFFAH,,24.3724,54.5131
THE SPECIALIST DIABETESTREATMENT BR2,AUH,CLINIC,AL GOBASH ST.,HEALTHPOINT HOSPITALZAYED SPORTS CITYSAIF GHOBASH STREET,02 4040 800,24.4202,54.4261
IMPERIAL COLLEGE LONDON DIABETES CENTRE,AUH,CLINIC,KHALEEJ ARABI STREET,29TH STREET AL SAFARAT,02-4040881 / 02-4040800,24.4203,54.4283
THE SPECIALIST DIABETES TREATMENT & RESE,AUH,PHARMACY,,NEAR ZAYED MILITARY HOSPITAL KHALEEJ ARABI ROAD KHALEEJ ARABI ROAD,02-4040800,24.4205,54.4283
PHARMACY THE SPECIALIST DIABETES,AUH,PHARMACY,,HEALTHPOINT HOSPITALZAYED SPORTS CITYSAIF GHOBASH STREET,02 4040 800,24.419,54.4531
INFINTI MEDICAL CENTER,AUH,CLINIC,,FLAT 198 GF AL WADI BLDG. AL DHAFRA ROAD SANAIYA INDUSTRIAL AREA,02-8882622,25.2029,51.4349
INTERCARE HEALTH CENTER LLC,AUH,CLINIC,,35B MARINA VILLAGE MIRAGE RESTO MARINA MALL,02-6390080,24.474,54.3171
IRVINE PHARMACY,AUH,PHARMACY,,SHAIKH SAEED BIN MOHAMMED AL NAHYAN BUILDING MAIN STREET (BEHIND) TOWN CENTER,03-7661516,24.2219,55.7603
ISHTAR MEDICAL CENTRE,AUH,CLINIC,FATIMA BINT MUBARAK STREET,OPPSITE AL AMRIAH CINEMA NEAR HAMDAN KFC,02-633 3886,24.4936,54.3668
ARABIAN ISLAND MEDICAL CENTRE,AUH,CLINIC,MAROOR ROAD,MUSSAFAH SHABIYA KHALIFA  MUSSAFAH MAROOR ROAD,02-5520250,24.3299,54.5356
ARAB AL JAZEERA PHARMACY -(JULPHAR GRP ),AUH,PHARMACY,MAIN SHABIYA STREET,AMAN HUSSAIN ALI KHURI  BUILDING,02-5527070,24.3315,54.5353
JOURN YAFOUR MED CTR-SEHA,AUH,CLINIC,BANIYAS,BANIYAS,02-5853349,24.269,54.6218
JUDY PHARMACY (JULPHAR GROUP),AUH,PHARMACY,KHALIDIYA STREET,BHND LEBANESE RST DAERAT AL MIYAH NEAR ROYAL SPEC MED CNTR,02-6668798,24.4761,54.3532
JUNAID PHARMACY,AUH,PHARMACY,,PLOT C313 ME 10 MUSSAFFAH  SHABIYA,02-5529944,24.3375,54.5349
AL KAMAL MEDICAL CENTER,AUH,CLINIC,ELECTRA STREET,NEAR SHERATON HOTEL NEAR GRAND STORES,02-6651464,24.4762,54.3505
AL KAMAL PHARMACY,AUH,PHARMACY,KHALIDIA STREET,JERMAIM TOWER,02-6669281,24.476,54.3503
KARACHI MEDICAL POLYCLINIC,AUH,CLINIC,,"M-37, OPPOSITE  AL-MIRAJ SUPERMARKET MUSSAFFAH",02-5500730,24.3507,54.4981
KHALID BIN AL WALEED PHARMACY -AUH,AUH,PHARMACY,ELECTRA STREET,BEHIND HONDA SHOWRM MOHAMED RASHID AL RUMAITY BUILDING,02-6744661,24.4913,54.3725
KHALIFA A HEALTH CENTER-SEHA,AUH,CLINIC,16TH STREET,KHALIFA CITY,02-5561695,24.4454,54.5616
KHALIFA A HEALTH CTR PH-SEHA,AUH,PHARMACY,,KHALIFA A KHALIFA A KHALIFA A,02-5561695,24.4292,54.5647
AL KHATIM HEALTH CENTER-SEHA,AUH,CLINIC,AL KHATIM,AL KHATIM,02-5641192,24.1865,54.9965
AL KHAZNAH PRIMARY HEALTH CARE CTR-SEHA,AUH,CLINIC,AL KHAZNAH,AL KHAZNAH,02-5661350,24.1726,55.1161
AL KHAZNA PRIMARY HEALTHCARE CTR PH-SEHA,AUH,PHARMACY,AL KHAZNAH,AL KHAZNAH,02-5661350,24.1709,55.114
KHYBER MEDICAL CENTER,AUH,CLINIC,,ANJAZ BUILDING 1ST FLOOR EMIRATES TRANSPORT STREET MADINAT ZAYED,02-8847654,24.4765,54.3745
KHYBER PHARMACY,AUH,PHARMACY,,DEPARTMENT OF TRANSPORT BIULDI NEARBY : OLD TAXI STAND BANIYAS WEST,02-5836800,24.2871,54.6387
KIDS HEART MEDICAL CENTER LLC,AUH,CLINIC,,"FLAT 54,   KARAMAH STREET LIWA",02-445-8881,25.2318,55.3266
EHG EMIRATES HOSPITAL DAY SURGERY LLC,AUH,DAY CARE,MUBARAK BIN MOHAMMED,PODIUM 2SHINING TOWER,02-5014000,24.4731,54.3497
EHG EMIRATES PHARMACY LLC,AUH,PHARMACY,MUBARAK BIN MOHAMMED,PODIUM 2SHINING TOWER,02-5014000,24.473,54.3496
KNIGHTS PHARMACY LLC (ADAM AND EVE),AUH,PHARMACY,ELECTRA STREET,PINK BLDG NEAR ROYAL ROSE HOTEL,02-6767366,24.4938,54.3723
KOHAT MEDICAL CENTRE LLC,AUH,CLINIC,,7 AND 8 SHOP NEAR ALGHAZA MUSSAFFAH,02-5511129,24.3529,54.4884
KOHAT PHARMACY,AUH,PHARMACY,,110INDUSTRAIL AREA MAIN STREET: - 110INDUSTRAIL A MUSSAFAH,02-5531924,24.3531,54.4885
KOHAT  PHARMACY BRANCH 1,AUH,PHARMACY,,STREET NO.10 INDUSTRIAL AREA MUSAFFAH,02-5620488,24.367,54.4882
KOHAT VALLEY MEDICAL CENTRE L.L.C,AUH,CLINIC,,STREET NO.10 SHOP NO.23 AGRICUKTURE BUILDING MUSAFFAH,02-5533083,24.3669,54.4881
LAHORE PHARMACY (ZIA),AUH,PHARMACY,,MADEENA BUILDING GROUND FLOOR (NEAR BY PATHAN TAXI STAND ) 28 STREET SANIAYA MUSSAFAH,02-5508987,24.3741,54.5302
LANDMARK PLAZA PHARMACY,AUH,PHARMACY,HAMDAN STREET,NEXT TO SALAMA HOSP,02-6783777,24.5002,54.3755
LARA PHARMACY,AUH,PHARMACY,BET HAMDAN ROAD,NEAR NEXT TOWER,02-6392282,24.4897,54.3666
LIFECARE HOSPITAL MUSAFFAH-BRANCH 1(VPS),AUH,HOSPITAL,12TH STREET,VILLAGE MALL NEAR ADNOC PETROL STATION,02-5557747,24.3609,54.5209
LIFE PHARMACY LLC - BRANCH OF ABU DHABI 122,AUH,PHARMACY,,"1ST FLOOR,MADINAT ZAYED SHOPPING CENTRE & GOLD CENTRE",04-3441122,24.4827,54.3656
LIFE PHARMACY LLC - BRANCH OF ABU DHABI 124,AUH,PHARMACY,SAEED BIN AHMED AL OTAIBA STREET (NAJDA STREET),"PLOT NO: P2, SHOP NO: M24, MEZZANINE FLOOR",04-3441122,24.4943,54.3675
LIFE PHARMACY LLC - BRANCH OF ABU DHABI 127,AUH,PHARMACY,,"SHOP NO#7, AL FALAH STREET",04-3441122,24.4844,54.378
LIFE PHARMACY L.L.C - BRANCH OF ABU DHABI 130,AUH,PHARMACY,,"SHOP NO #1, AL SHAHAMAH, ABU DHABI",04-3441122,24.5324,54.6804
LIFE PHARMACY L.L.C - BRANCH OF ABU DHABI 133,AUH,PHARMACY,,"PLOT NO#C99,SHOP NO#2,AL MUNTAZAH,GARDENIA BUILDING",04-3441122,24.4204,54.4671
