Index,match_method,zavis_id,zavis_name,zavis_url,zavis_city,zavis_category,zavis_address,zavis_phone,zavis_lat,zavis_lon,zavis_email,zavis_maps_url
124,phone,blue-ocean-medical-center-sole-proprietorship-l-l-c-abu-dhabi,Blue Ocean Medical Center,https://www.zavis.ai/directory/abu-dhabi/clinics/blue-ocean-medical-center-sole-proprietorship-l-l-c-abu-dhabi,Abu Dhabi,clinics,الراي - Mohamed Bin Zayed City - ME10 - Abu Dhabi - United Arab Emirates,+971 2 551 5590,24.3355375,54.5366921,blueoceanmedicalcenter@gmail.com,"https://www.google.com/maps?q=24.3355375,54.5366921"
125,phone,bab-al-madina-medical-center-l-l-c-abu-dhabi,Bab AL Madina Medical Center,https://www.zavis.ai/directory/abu-dhabi/clinics/bab-al-madina-medical-center-l-l-c-abu-dhabi,Abu Dhabi,clinics,Musaffah - M26 - Abu Dhabi - United Arab Emirates,+971(971)-2-6422464,24.3504209,54.520571,madinam123@yahoo.com,"https://www.google.com/maps?q=24.3504209,54.520571"
126,,,,,,,,,,,,
127,phone,aster-primary-care-l-l-c-abu-dhabi,Aster Primary Care,https://www.zavis.ai/directory/abu-dhabi/clinics/aster-primary-care-l-l-c-abu-dhabi,Abu Dhabi,clinics,شارع ١٥ - Musaffah - M9 - Abu Dhabi - United Arab Emirates,+971 2 555 7078,24.374198,54.5102483,sajeer.p@asterdmhealthcare.com,"https://www.google.com/maps?q=24.374198,54.5102483"
128,name,al-wahda-medical-centre-abu-dhabi,AL Wahda Medical Centre,https://www.zavis.ai/directory/abu-dhabi/clinics/al-wahda-medical-centre-abu-dhabi,Abu Dhabi,clinics,"Abu Dhabi, Abu Dhabi",+97126418383,24.4712489,54.3713306,deepthi@emirates.net.ae,"https://www.google.com/maps?q=24.4712489,54.3713306"
129,,,,,,,,,,,,
130,phone,al-dhafra-modern-medical-centre-abu-dhabi,AL Dhafra Modern Medical Centre,https://www.zavis.ai/directory/abu-dhabi/clinics/al-dhafra-modern-medical-centre-abu-dhabi,Abu Dhabi,clinics,Madinat Zayed - MZE16 - Abu Dhabi - United Arab Emirates,+971(971)-2-8846651,23.6590911,53.7252326,dhafraclinic@gmail.com,"https://www.google.com/maps?q=23.6590911,53.7252326"
131,phone,express-ghayathi-medical-centre-l-l-c-o-p-c-abu-dhabi,Express Ghayathi Medical Centre,https://www.zavis.ai/directory/abu-dhabi/clinics/express-ghayathi-medical-centre-l-l-c-o-p-c-abu-dhabi,Abu Dhabi,clinics,4 Al Mawajeeb St - Ghiyathi - Ghayathi Industrial Area - Abu Dhabi - United Arab Emirates,+971(971)-2-8744430,23.9139825,52.8036766,expressghayathi@gmail.com,"https://www.google.com/maps?q=23.9139825,52.8036766"
132,name,al-amal-medical-centre-l-lc-abu-dhabi,AL Amal Medical Centre,https://www.zavis.ai/directory/abu-dhabi/clinics/al-amal-medical-centre-l-lc-abu-dhabi,Abu Dhabi,clinics,"Baniyas, Abu Dhabi",+97125832331,24.284778,54.6443199,medical_alamal@yahoo.com,"https://www.google.com/maps?q=24.284778,54.6443199"
133,phone,baniyas-alahli-medical-centre-llc-abu-dhabi,Baniyas Alahli Medical Centre,https://www.zavis.ai/directory/abu-dhabi/clinics/baniyas-alahli-medical-centre-llc-abu-dhabi,Abu Dhabi,clinics,Behind Al MAdina Hupermarket - Musaffah - M37 - Abu Dhabi - United Arab Emirates,+97125510606,24.3513702,54.4985825,baniyasamc@ahaliagroup.ae,"https://www.google.com/maps?q=24.3513702,54.4985825"
134,phone,star-al-ahalia-medical-center-l-l-c-abu-dhabi,Star AL Ahalia Medical Center,https://www.zavis.ai/directory/abu-dhabi/clinics/star-al-ahalia-medical-center-l-l-c-abu-dhabi,Abu Dhabi,clinics,"building no C76, near Gayathi market - غياثي - أبو ظبي - United Arab Emirates",+97128744677,23.8412957,52.8112125,staramc@ahaliagroup.ae,"https://www.google.com/maps?q=23.8412957,52.8112125"
135,name,eastern-alahili-medical-center-sole-proprietorship-l-l-c-branch-abu-dhabi,Eastern Alahili Medical Center,https://www.zavis.ai/directory/abu-dhabi/clinics/eastern-alahili-medical-center-sole-proprietorship-l-l-c-branch-abu-dhabi,Abu Dhabi,clinics,14 As Saddah 1 St - Musaffah - M2 - Abu Dhabi - United Arab Emirates,+97124442235,24.3771534,54.5236773,zonalincharge@ahaliagroup.ae,"https://www.google.com/maps?q=24.3771534,54.5236773"
136,,,,,,,,,,,,
137,,,,,,,,,,,,
138,,,,,,,,,,,,
139,,,,,,,,,,,,
140,,,,,,,,,,,,
141,,,,,,,,,,,,
142,name,sheikh-khalifa-energy-clinic-adnoc-abu-dhabi,Sheikh Khalifa Energy Clinic-Adnoc,https://www.zavis.ai/directory/abu-dhabi/clinics/sheikh-khalifa-energy-clinic-adnoc-abu-dhabi,Abu Dhabi,clinics,Sheik Khalifa Energy Complex - 3 Khalifa Bin Zayed The First St - Al Danah - E9 01 - Abu Dhabi - United Arab Emirates,+971(971)-2-7071275,24.4984432,54.3667113,mfabdulla@adnoc.com,"https://www.google.com/maps?q=24.4984432,54.3667113"
143,,,,,,,,,,,,
144,name,adnoc-onshore-medical-centre-abu-dhabi,ADNOC Onshore Medical Centre,https://www.zavis.ai/directory/abu-dhabi/clinics/adnoc-onshore-medical-centre-abu-dhabi,Abu Dhabi,clinics,CGC2+7V2 - Sas Al Nakhl - Abu Dhabi - United Arab Emirates,+97127071275,24.4961667,54.3644914,mfabdulla@adnoc.ae,"https://www.google.com/maps?q=24.4961667,54.3644914"
145,name,adnoc-hq-clinic-abu-dhabi,Adnoc HQ Clinic,https://www.zavis.ai/directory/abu-dhabi/clinics/adnoc-hq-clinic-abu-dhabi,Abu Dhabi,clinics,International Airport Road - CG93+RJQ - Sas Al Nakhl - Abu Dhabi - United Arab Emirates,+971 800 300,24.4195807,54.5041043,mfabdulla@adnoc.ae,"https://www.google.com/maps?q=24.4195807,54.5041043"
146,,,,,,,,,,,,
147,,,,,,,,,,,,
148,phone,das-hospital-abu-dhabi,Das Hospital,https://www.zavis.ai/directory/abu-dhabi/hospitals/das-hospital-abu-dhabi,Abu Dhabi,hospitals,4VWH+PM2 - Al Dhafra Islands - Das Island - Abu Dhabi - United Arab Emirates,+971 2 606 3500,25.1467655,52.8791379,mfabdulla@adnoc.ae,"https://www.google.com/maps?q=25.1467655,52.8791379"
149,name,zirku-medical-center-abu-dhabi,Zirku Medical Center,https://www.zavis.ai/directory/abu-dhabi/clinics/zirku-medical-center-abu-dhabi,Abu Dhabi,clinics,Al Dhafra Islands - Zarkuh Island - Abu Dhabi - United Arab Emirates,+97197127071275,24.8831782,53.0822999,mfabdulla@adnoc.ae,"https://www.google.com/maps?q=24.8831782,53.0822999"
150,,,,,,,,,,,,
151,name,arzanah-clinic-abu-dhabi,Arzanah Clinic,https://www.zavis.ai/directory/abu-dhabi/clinics/arzanah-clinic-abu-dhabi,Abu Dhabi,clinics,شارع ١٥ - Musaffah - M9 - Abu Dhabi - United Arab Emirates,+97197127071275,24.789415,52.561174,mfabdulla@adnoc.ae,"https://www.google.com/maps?q=24.789415,52.561174"
152,name,umm-al-dakh-clinic-abu-dhabi,Umm AL Dakh Clinic,https://www.zavis.ai/directory/abu-dhabi/clinics/umm-al-dakh-clinic-abu-dhabi,Abu Dhabi,clinics,Near SARAYA HALAB Restaurant - Zayed Bin Sultan St - Central District - Hai Al Hisn - Abu Dhabi - United Arab Emirates,+971(971)-2-7071275,24.496942,54.234291,mfabdulla@adnoc.ae,"https://www.google.com/maps?q=24.496942,54.234291"
153,name,alsseifiya-island-clinic-abu-dhabi,Alsseifiya Island Clinic,https://www.zavis.ai/directory/abu-dhabi/clinics/alsseifiya-island-clinic-abu-dhabi,Abu Dhabi,clinics,Abu Al Abyad Island - Abu Dhabi - United Arab Emirates,+971 2 606 3300,25.1467363,52.8788743,mfabdulla@adnoc.ae,"https://www.google.com/maps?q=25.1467363,52.8788743"
154,name,attouk-island-clinic-abu-dhabi,Attouk Island Clinic,https://www.zavis.ai/directory/abu-dhabi/clinics/attouk-island-clinic-abu-dhabi,Abu Dhabi,clinics,4VWH+MGX - Al Dhafra Islands - Das Island - Abu Dhabi - United Arab Emirates,+97197127071275,24.53554,54.429485,mfabdulla@adnoc.com,"https://www.google.com/maps?q=24.53554,54.429485"
155,,,,,,,,,,,,
156,name,al-ghallan-island-clinic-abu-dhabi,Al Ghallan Island Clinic,https://www.zavis.ai/directory/abu-dhabi/clinics/al-ghallan-island-clinic-abu-dhabi,Abu Dhabi,clinics,59 Hamouda Bin Ali Al Dhaheri St - Al Maryah Island - MI2 - Abu Dhabi - United Arab Emirates,+97197127071275,24.53273,54.435322,mfabdulla@adnoc.com,"https://www.google.com/maps?q=24.53273,54.435322"
157,name,alqatia-island-clinic-abu-dhabi,Alqatia Island Clinic,https://www.zavis.ai/directory/abu-dhabi/clinics/alqatia-island-clinic-abu-dhabi,Abu Dhabi,clinics,Abu Al Abyad Island - Abu Dhabi - United Arab Emirates,+971(971)-02-707133,,,,
158,,,,,,,,,,,,
159,name,umm-shaif-field-clinic-abu-dhabi,Umm Shaif Field Clinic,https://www.zavis.ai/directory/abu-dhabi/clinics/umm-shaif-field-clinic-abu-dhabi,Abu Dhabi,clinics,Um Alshuwaheen Street - Delma - Shabiat Delma - Abu Dhabi - United Arab Emirates,+971 56 409 1698,24.453884,54.3773438,mfabdulla@adnoc.ae,"https://www.google.com/maps?q=24.453884,54.3773438"
160,,,,,,,,,,,,
161,name,al-nasr-field-clinic-abu-dhabi,AL Nasr Field Clinic,https://www.zavis.ai/directory/abu-dhabi/clinics/al-nasr-field-clinic-abu-dhabi,Abu Dhabi,clinics,Al Ruwais Industrial City - Abu Dhabi - United Arab Emirates,+9712-7071275,,,,
162,name,umm-al-lulu-clinic-abu-dhabi,Umm AL Lulu Clinic,https://www.zavis.ai/directory/abu-dhabi/clinics/umm-al-lulu-clinic-abu-dhabi,Abu Dhabi,clinics,opp zafaranah park - 130 شارع الخَرَائِط - Al Sa`Adah - E48 - Abu Dhabi - United Arab Emirates,+9712-7071725,,,,
163,name,shah-general-clinic-abu-dhabi,Shah General Clinic,https://www.zavis.ai/directory/abu-dhabi/clinics/shah-general-clinic-abu-dhabi,Abu Dhabi,clinics,Madinat Zayed - MZE16 - Abu Dhabi - United Arab Emirates,+97197127071275,22.98036,53.783067,mfabdulla@adnoc.ae,"https://www.google.com/maps?q=22.98036,53.783067"
164,,,,,,,,,,,,
165,,,,,,,,,,,,
166,name,dabbayia-clinic-abu-dhabi,Dabbayia Clinic,https://www.zavis.ai/directory/abu-dhabi/clinics/dabbayia-clinic-abu-dhabi,Abu Dhabi,clinics,منطقة الدانة أ -شارع المرور - مدينة - 425 الطابق الرابع - مقابل مدينة زايد للذهب بناية صيدلية الهنداوى - Al Danah - E4 02 - Abu Dhabi - United Arab Emirates,+97197127071275,24.30623,54.114125,mfabdulla@adnoc.ae,"https://www.google.com/maps?q=24.30623,54.114125"
167,,,,,,,,,,,,
168,,,,,,,,,,,,
169,name,bida-al-oshanah-clinic-abu-dhabi,Bida Al Oshanah Clinic,https://www.zavis.ai/directory/abu-dhabi/clinics/bida-al-oshanah-clinic-abu-dhabi,Abu Dhabi,clinics,BAOB Admin BLDG. - حبشان - أبو ظبي - United Arab Emirates,+97197127071275,23.7392724,53.5254022,mfabdulla@adnoc.ae,"https://www.google.com/maps?q=23.7392724,53.5254022"
170,,,,,,,,,,,,
171,phone,doctor-atiqur-rahman-polyclinic-llc-abu-dhabi,Doctor Atiqur Rahman Polyclinic,https://www.zavis.ai/directory/abu-dhabi/clinics/doctor-atiqur-rahman-polyclinic-llc-abu-dhabi,Abu Dhabi,clinics,418 Eastern Rd - Al Danah - Zone 1 - Abu Dhabi - United Arab Emirates,+971 2 639 8331,24.4793983,54.3661219,admin@dratiqurrahmanpolyclinic.ae,"https://www.google.com/maps?q=24.4793983,54.3661219"
172,phone,grow-glow-medclinic-sole-proprietorship-l-l-c-abu-dhabi,Grow & Glow Medclinic,https://www.zavis.ai/directory/abu-dhabi/clinics/grow-glow-medclinic-sole-proprietorship-l-l-c-abu-dhabi,Abu Dhabi,clinics,Al Sadirat St - Al Shahama - New Shahamah - Abu Dhabi - United Arab Emirates,+971 2 650 5388,24.5315792,54.6808783,doctoratique@gmail.com,"https://www.google.com/maps?q=24.5315792,54.6808783"
173,name,a-b-c-plus-medical-center-abu-dhabi,A B C Plus Medical Center,https://www.zavis.ai/directory/abu-dhabi/clinics/a-b-c-plus-medical-center-abu-dhabi,Abu Dhabi,clinics,Jarn Yafour - Mafraq Industrial Area - Abu Dhabi - United Arab Emirates,+97126277655,24.2915167,54.5818937,abcplusmc@gmail.com,"https://www.google.com/maps?q=24.2915167,54.5818937"
174,phone,basel-medical-centre-l-l-c-abu-dhabi,Basel Medical Centre,https://www.zavis.ai/directory/abu-dhabi/clinics/basel-medical-centre-l-l-c-abu-dhabi,Abu Dhabi,clinics,AL MAFRAQ WORKERS CITY 2 - جرن يافور - المفرق الصناعية - أبو ظبي - United Arab Emirates,+97126316831,24.2586,54.62491,arvindkala80@gmail.com,"https://www.google.com/maps?q=24.2586,54.62491"
175,phone,home-health-medical-centre-l-l-c-abu-dhabi,Home Health Medical Centre,https://www.zavis.ai/directory/abu-dhabi/clinics/home-health-medical-centre-l-l-c-abu-dhabi,Abu Dhabi,clinics,"1st Floor, Bldg No 31 - 8GHM+48H - Shabiya 11، Mussafah - Mohamed Bin Zayed City - ME10 - Abu Dhabi - United Arab Emirates",+9712-5530162,24.32754,54.5329517,hhmc100@eim.ae,"https://www.google.com/maps?q=24.32754,54.5329517"
176,phone,mariam-medical-center-l-l-c-abu-dhabi,Mariam Medical Center,https://www.zavis.ai/directory/abu-dhabi/clinics/mariam-medical-center-l-l-c-abu-dhabi,Abu Dhabi,clinics,2 Magenta Camp - Jarn Yafour - Al Mafraq Workers City - Abu Dhabi - United Arab Emirates,+9712-6214626,24.25888,54.63172,psk@coastalline.ae,"https://www.google.com/maps?q=24.25888,54.63172"
177,phone,health-time-medical-centre-sole-proprietorship-l-l-c-abu-dhabi,Health Time Medical Centre,https://www.zavis.ai/directory/abu-dhabi/clinics/health-time-medical-centre-sole-proprietorship-l-l-c-abu-dhabi,Abu Dhabi,clinics,Jarn Yafour - Mafraq Industrial Area - Abu Dhabi - United Arab Emirates,+971 2 642 5247,24.25974,54.62977,fornaxservices@hotmail.com,"https://www.google.com/maps?q=24.25974,54.62977"
178,phone,apex-medical-centre-l-l-c-abu-dhabi,Apex Medical Centre,https://www.zavis.ai/directory/abu-dhabi/clinics/apex-medical-centre-l-l-c-abu-dhabi,Abu Dhabi,clinics,"Ghayathi New Industrial Area , Western Region - غياثي - صناعية غياثي الجديدة - أبو ظبي - United Arab Emirates",+971 2 650 0485,23.9373623,52.8187629,arvindkala80@gmail.com,"https://www.google.com/maps?q=23.9373623,52.8187629"
179,phone,indus-medical-centre-llc-abu-dhabi,Indus Medical Centre,https://www.zavis.ai/directory/abu-dhabi/clinics/indus-medical-centre-llc-abu-dhabi,Abu Dhabi,clinics,baniyas china camp worker city 2 - جرن يافور - المفرق الصناعية - أبو ظبي - United Arab Emirates,+97124467700,24.25792,54.62526,MD@indusmedical.ae,"https://www.google.com/maps?q=24.25792,54.62526"
180,phone,al-kamal-medical-poly-clinics-l-l-c-abu-dhabi,Al Kamal Medical Poly Clinics,https://www.zavis.ai/directory/abu-dhabi/clinics/al-kamal-medical-poly-clinics-l-l-c-abu-dhabi,Abu Dhabi,clinics,"Abu Dhabi, Abu Dhabi",+97126651464,24.4759504,54.3506323,alkamal@alkamalmed.ae,"https://www.google.com/maps?q=24.4759504,54.3506323"
181,phone,ever-care-medical-center-abu-dhabi,Ever Care Medical Center,https://www.zavis.ai/directory/abu-dhabi/clinics/ever-care-medical-center-abu-dhabi,Abu Dhabi,clinics,Abu Dhabi - Musaffah - M17 - Abu Dhabi - United Arab Emirates,+971 2 445 7667,24.3611103,54.4851076,evercareclinic@gmail.com,"https://www.google.com/maps?q=24.3611103,54.4851076"
182,,,,,,,,,,,,
183,phone,hope-medical-center-llc-abu-dhabi,Hope Medical Center,https://www.zavis.ai/directory/abu-dhabi/clinics/hope-medical-center-llc-abu-dhabi,Abu Dhabi,clinics,1st floor gcc new office bldg - Naer Al jaber camp - plot no 384/ building - Jarn Yafour - Mafraq Industrial Area - Abu Dhabi - United Arab Emirates,+97197125551430,24.2851927,54.6007472,hopemedicalcenter1@gmail.com,"https://www.google.com/maps?q=24.2851927,54.6007472"
184,,,,,,,,,,,,
185,,,,,,,,,,,,
186,phone,specialized-dental-orthodontic-center-abu-dhabi,Specialized Dental & Orthodontic Center,https://www.zavis.ai/directory/abu-dhabi/dental/specialized-dental-orthodontic-center-abu-dhabi,Abu Dhabi,dental,Abu Dhabi - Al Mushrif - W24 01 - Abu Dhabi - United Arab Emirates,+97124439688,24.4486396,54.39005,sdoc.ad@gmail.com,"https://www.google.com/maps?q=24.4486396,54.39005"
187,phone,pattaya-medical-centre-l-l-c-abu-dhabi,Pattaya Medical Centre,https://www.zavis.ai/directory/abu-dhabi/clinics/pattaya-medical-centre-l-l-c-abu-dhabi,Abu Dhabi,clinics,Zone 19 - Villa 268 Al Manhal St - Mohamed Bin Zayed City - Z19 - Abu Dhabi - United Arab Emirates,+971(971)-2-5530233,24.3287886,54.5395858,pattayamedical@gmail.com,"https://www.google.com/maps?q=24.3287886,54.5395858"
188,phone,sahara-medical-center-l-l-c-managed-by-llh-hospital-al-musaffah-l-l-c-abu-dhabi,Sahara Medical Center L.L.C Managed By Llh Hospital AL Musaffah,https://www.zavis.ai/directory/abu-dhabi/clinics/sahara-medical-center-l-l-c-managed-by-llh-hospital-al-musaffah-l-l-c-abu-dhabi,Abu Dhabi,clinics,"Musafah M44, Sector 16 - Musaffah - M44 - Abu Dhabi - United Arab Emirates",+97125556393,24.34591,54.48633,operations.sahara@gmail.com,"https://www.google.com/maps?q=24.34591,54.48633"
189,,,,,,,,,,,,
190,,,,,,,,,,,,
191,name,time-cure-medical-center-sole-proprietorship-l-l-c-abu-dhabi,Time Cure Medical Center,https://www.zavis.ai/directory/abu-dhabi/clinics/time-cure-medical-center-sole-proprietorship-l-l-c-abu-dhabi,Abu Dhabi,clinics,8FVW+MCW - Musaffah - M36 - Abu Dhabi - United Arab Emirates,+971(971)-2-5508998,24.3441981,54.4961805,sales@timecuremc.ae,"https://www.google.com/maps?q=24.3441981,54.4961805"
192,phone,zen-life-poly-clinic-co-l-l-c-dubai,Zen Life Poly Clinic CO,https://www.zavis.ai/directory/dubai/clinics/zen-life-poly-clinic-co-l-l-c-dubai,Dubai,clinics,Emerald Jadaf Metro Building - Shop 3 - Al Jadaf - Jaddaf Waterfront - Dubai - United Arab Emirates,+971 4 254 1800,25.2231639,55.3346199,,"https://www.google.com/maps?q=25.2231639,55.3346199"
193,,,,,,,,,,,,
194,phone,vcare-polyclinic-llc-dubai,Vcare Polyclinic,https://www.zavis.ai/directory/dubai/clinics/vcare-polyclinic-llc-dubai,Dubai,clinics,"Nasmah Tower, Al Ittihad Road, AL NAHDA FIRST, Dubai",+971 4 265 4400,25.29462,55.3615563,,"https://www.google.com/maps?q=25.29462,55.3615563"
195,,,,,,,,,,,,
196,,,,,,,,,,,,
197,,,,,,,,,,,,
198,,,,,,,,,,,,
199,name,karama-medical-centre-br-dip-dubai,Karama Medical Centre(Br Dip),https://www.zavis.ai/directory/dubai/clinics/karama-medical-centre-br-dip-dubai,Dubai,clinics,Superjet tours LLC - Landmark: Right Health Park Better Life Pharmacy Br - Building - Shop 6 22 Street - opposite Parco Bus Stand - Mina Jebel Ali - Industrial 1 - Dubai - United Arab Emirates,+971 800 7400,,,,
200,,,,,,,,,,,,
201,name,karama-medical-centre-br-muhaisnah-dubai,Karama Medical Centre Br. Muhaisnah,https://www.zavis.ai/directory/dubai/clinics/karama-medical-centre-br-muhaisnah-dubai,Dubai,clinics,"Jiwin staff accomodation - block no. 19 - 8 28A Street - opp. Dubai Municipality, Sonapur - Muhaisanah Second - Muhaisanah 2 - Dubai - United Arab Emirates",+971 800 7400,25.2579952,55.4241857,,"https://www.google.com/maps?q=25.2579952,55.4241857"
202,,,,,,,,,,,,
203,name,karama-medical-centre-br-al-khail-gate-dubai,Karama Medical Centre Br. Al Khail Gate,https://www.zavis.ai/directory/dubai/clinics/karama-medical-centre-br-al-khail-gate-dubai,Dubai,clinics,West Zone Mall Al Khail Gate Dubai - 13 11B St - القوز الصناعية الثانية - القوز - دبي - United Arab Emirates,+971 800 7400,25.1390371,55.2528036,,"https://www.google.com/maps?q=25.1390371,55.2528036"
204,,,,,,,,,,,,
205,,,,,,,,,,,,
206,,,,,,,,,,,,
207,,,,,,,,,,,,
208,,,,,,,,,,,,
209,,,,,,,,,,,,
210,,,,,,,,,,,,
211,,,,,,,,,,,,
212,,,,,,,,,,,,
213,,,,,,,,,,,,
214,,,,,,,,,,,,
215,name,al-azhar-clinic-llc-4-dubai,Al Azhar Clinic llc 4,https://www.zavis.ai/directory/dubai/clinics/al-azhar-clinic-llc-4-dubai,Dubai,clinics,"XPO Mall, 91 Street, JABAL ALI INDUSTRIAL SECOND, Dubai",+971 800 7400,24.9884243,55.1966595,,"https://www.google.com/maps?q=24.9884243,55.1966595"
216,name,remedy-plus-medical-clinic-llc-dubai,Remedy Plus Medical Clinic,https://www.zavis.ai/directory/dubai/clinics/remedy-plus-medical-clinic-llc-dubai,Dubai,clinics,"remedy, 44 Street 21a, AL QOUZ FIRST, Dubai",+971 56 749 9337,25.1370079,55.2196913,,"https://www.google.com/maps?q=25.1370079,55.2196913"
217,phone,re-leaf-medical-centre-l-l-c-dubai,Re Leaf Medical Centre,https://www.zavis.ai/directory/dubai/clinics/re-leaf-medical-centre-l-l-c-dubai,Dubai,clinics,"Fakhree Centre LLC, 53 Street, DUBAI INVESTMENT PARK SECOND, Dubai",+971 4 881 4918,24.9762672,55.2010852,,"https://www.google.com/maps?q=24.9762672,55.2010852"
218,,,,,,,,,,,,
219,,,,,,,,,,,,
220,,,,,,,,,,,,
221,,,,,,,,,,,,
222,,,,,,,,,,,,
223,phone,citicare-medical-center-llc-dubai,Citicare Medical Center,https://www.zavis.ai/directory/dubai/clinics/citicare-medical-center-llc-dubai,Dubai,clinics,"Al Salam Building, Al Barsha South Third Arjan - 368V+MF9 - Arjan Exit Rd - near Miracle Garden - البرشاء جنوب الثالثة - جنوب البرشاء - دبي - United Arab Emirates",+971 4 770 0948,25.0660161,55.2436378,,"https://www.google.com/maps?q=25.0660161,55.2436378"
224,phone,novitas-clinic-llc-dubai,Novitas Clinic,https://www.zavis.ai/directory/dubai/clinics/novitas-clinic-llc-dubai,Dubai,clinics,"PRIME RESIDENSE 2, gg, WARSAN FIRST, Dubai",+971 4 569 3389,25.1653206,55.3976565,,"https://www.google.com/maps?q=25.1653206,55.3976565"
225,,,,,,,,,,,,
226,,,,,,,,,,,,
227,phone,bait-al-shifaa-pharmacy-ltd-dubai-branch-dubai-2,Bait AL Shifaa Pharmacy LTD Dubai,https://www.zavis.ai/directory/dubai/pharmacy/bait-al-shifaa-pharmacy-ltd-dubai-branch-dubai-2,Dubai,pharmacy,"Dp World Clinic,Jebal Ali Free Zone, 811 Street, Jafza + ( Jebeel Ali  Housing Scheme), Dubai",+971 4 881 7530,24.9828914,55.0722184,,"https://www.google.com/maps?q=24.9828914,55.0722184"
