id,name,city,category,address,phone,rating,reviews,insurance,languages,url
life-medical-diagnostics-llc-abu-dhabi,Life Medical Diagnostics,Abu Dhabi,labs-diagnostics,"Sultan Bin Zayed the First St., Marina Plaza Building - Al Danah - E3-02 - Abu Dhabi - United Arab Emirates",+971 600 551636,,,,,https://www.zavis.ai/directory/abu-dhabi/labs-diagnostics/life-medical-diagnostics-llc-abu-dhabi
proficiency-healthcare-diagnostic-laboratories-l-l-c-abu-dhabi,Proficiency Healthcare Diagnostic Laboratories,Abu Dhabi,labs-diagnostics,"Al Saif Tower - 104,1st Floor - Tower C Building Electra Street - behind Honda Showroom - Al Danah - E11 - Abu Dhabi - United Arab Emirates",+97124919300,,,,,https://www.zavis.ai/directory/abu-dhabi/labs-diagnostics/proficiency-healthcare-diagnostic-laboratories-l-l-c-abu-dhabi
ideal-clinical-laboratories-abu-dhabi,Ideal Clinical Laboratories,Abu Dhabi,labs-diagnostics,"C44,Shabiyah Sector-10, Musaffah - Mohamed Bin Zayed City - ME10 - Abu Dhabi - United Arab Emirates",+97197125558448,,,,,https://www.zavis.ai/directory/abu-dhabi/labs-diagnostics/ideal-clinical-laboratories-abu-dhabi
dar-al-mouasah-diagnostic-centre-abu-dhabi,Dar AL Mouasah Diagnostic Centre,Abu Dhabi,labs-diagnostics,"Abu Dhabi, Abu Dhabi",+97197126260066,,,,,https://www.zavis.ai/directory/abu-dhabi/labs-diagnostics/dar-al-mouasah-diagnostic-centre-abu-dhabi
mena-labs-medical-laboratory-llc-abu-dhabi,Mena Labs Medical Laboratory,Abu Dhabi,labs-diagnostics,شارع فاطمة بنت مبارك - Al Danah - E11 - Abu Dhabi - United Arab Emirates,+97124483699,,,,,https://www.zavis.ai/directory/abu-dhabi/labs-diagnostics/mena-labs-medical-laboratory-llc-abu-dhabi
al-borg-diagnostic-centre-for-laboratories-l-l-c-abu-dhabi,AL Borg Diagnostic Centre For Laboratories,Abu Dhabi,labs-diagnostics,"Abu Dhabi, Abu Dhabi",+971 800 252674,,,,,https://www.zavis.ai/directory/abu-dhabi/labs-diagnostics/al-borg-diagnostic-centre-for-laboratories-l-l-c-abu-dhabi
al-zafaranah-diagnostic-screening-center-abu-dhabi,Al Zafaranah Diagnostic & Screening Center,Abu Dhabi,labs-diagnostics,Muroor Rd - Al Mushrif - Zone 1 - Abu Dhabi - United Arab Emirates,+97128116430,,,,,https://www.zavis.ai/directory/abu-dhabi/labs-diagnostics/al-zafaranah-diagnostic-screening-center-abu-dhabi
advance-cure-diagnostic-centre-l-l-c-abu-dhabi,Advance Cure Diagnostic Centre,Abu Dhabi,labs-diagnostics,"Abu Dhabi, Abu Dhabi",+971 2 410 0900,,,,,https://www.zavis.ai/directory/abu-dhabi/labs-diagnostics/advance-cure-diagnostic-centre-l-l-c-abu-dhabi
g42-laboratory-l-l-c-abu-dhabi,G42 Laboratory,Abu Dhabi,labs-diagnostics,Masdar Institute Administration Offices 2 - Masdar City - SE45 05 - Abu Dhabi - United Arab Emirates,+971581661261,,,,,https://www.zavis.ai/directory/abu-dhabi/labs-diagnostics/g42-laboratory-l-l-c-abu-dhabi
genetic-and-neonatal-screening-diagnostic-center-abu-dhabi,Genetic And Neonatal Screening Diagnostic Center,Abu Dhabi,labs-diagnostics,93 Al Masarrah St - Al Mushrif - W47 - Abu Dhabi - United Arab Emirates,+971 800 50,,,,,https://www.zavis.ai/directory/abu-dhabi/labs-diagnostics/genetic-and-neonatal-screening-diagnostic-center-abu-dhabi
pearl-medical-analysis-laboratory-l-l-c-s-p-c-abu-dhabi,Pearl Medical Analysis Laboratory,Abu Dhabi,labs-diagnostics,CGMP+VC6 - Al Jerf Industrial 1 - Ajman - United Arab Emirates,+97126266805,,,,,https://www.zavis.ai/directory/abu-dhabi/labs-diagnostics/pearl-medical-analysis-laboratory-l-l-c-s-p-c-abu-dhabi
bio-medical-scientific-services-abu-dhabi,Bio-Medical Scientific Services,Abu Dhabi,medical-equipment,Al Ain - Hili - Ndood Jham - Abu Dhabi - United Arab Emirates,+971 3 762 0880,,,,,https://www.zavis.ai/directory/abu-dhabi/medical-equipment/bio-medical-scientific-services-abu-dhabi
astra-care-medical-supplies-trading-sole-proprietorship-l-l-c-abu-dhabi,Astra Care Medical Supplies Trading,Abu Dhabi,medical-equipment,Musaffah - MW4 - Abu Dhabi - United Arab Emirates,+971 52 235 9236,,,,,https://www.zavis.ai/directory/abu-dhabi/medical-equipment/astra-care-medical-supplies-trading-sole-proprietorship-l-l-c-abu-dhabi
al-shomoukh-trading-for-technical-medical-supplies-co-abu-dhabi,Al Shomoukh Trading For Technical & Medical Supplies Co,Abu Dhabi,medical-equipment,Al Salam Street - Al Zahiyah - E16 - Abu Dhabi - United Arab Emirates,+971 2 644 7295,,,,,https://www.zavis.ai/directory/abu-dhabi/medical-equipment/al-shomoukh-trading-for-technical-medical-supplies-co-abu-dhabi
al-abraj-medical-services-co-l-l-c-abu-dhabi,AL Abraj Medical Services Co,Abu Dhabi,medical-equipment,Khalidiya - الخالدية - غرب 8 - أبو ظبي - United Arab Emirates,+971 2 633 9960,,,,,https://www.zavis.ai/directory/abu-dhabi/medical-equipment/al-abraj-medical-services-co-l-l-c-abu-dhabi
asia-pharmacy-drug-store-l-l-c-abu-dhabi,Asia Pharmacy Drug Store,Abu Dhabi,medical-equipment,Al Khalidiyah - W4 - Abu Dhabi - United Arab Emirates,+971 55 145 6585,,,,,https://www.zavis.ai/directory/abu-dhabi/medical-equipment/asia-pharmacy-drug-store-l-l-c-abu-dhabi
a-s-d-international-medical-requisites-sole-proprietorship-l-l-c-abu-dhabi,A S D International Medical Requisites,Abu Dhabi,medical-equipment,Block 2-Store No.3 - Abu Dhabi Industrial City - ICAD III - Abu Dhabi - United Arab Emirates,+971 2 245 9549,,,,,https://www.zavis.ai/directory/abu-dhabi/medical-equipment/a-s-d-international-medical-requisites-sole-proprietorship-l-l-c-abu-dhabi
al-shifa-medical-supplies-l-l-c-o-p-c-abu-dhabi,AL Shifa Medical Supplies,Abu Dhabi,medical-equipment,near ADNOC Service Station - Musaffah - M20 - Abu Dhabi - United Arab Emirates,+971 2 674 3006,,,,,https://www.zavis.ai/directory/abu-dhabi/medical-equipment/al-shifa-medical-supplies-l-l-c-o-p-c-abu-dhabi
al-tawakal-medicine-medical-equip-store-llc-abu-dhabi,AL Tawakal Medicine & Medical Equip Store,Abu Dhabi,medical-equipment,Breej 5 St - Musaffah - M42 - Abu Dhabi - United Arab Emirates,+971 2 554 3117,,,,,https://www.zavis.ai/directory/abu-dhabi/medical-equipment/al-tawakal-medicine-medical-equip-store-llc-abu-dhabi
capital-medical-supplies-abu-dhabi,Capital Medical Supplies,Abu Dhabi,medical-equipment,Al 'Afou 1 St - Musaffah - M35 - Abu Dhabi - United Arab Emirates,+971 2 441 6614,,,,,https://www.zavis.ai/directory/abu-dhabi/medical-equipment/capital-medical-supplies-abu-dhabi
babil-medical-equipment-l-l-c-abu-dhabi,Babil Medical Equipment,Abu Dhabi,medical-equipment,"Sultan Al Qubaisi Building, Store no 1, Block no 38 - مصفح - مصفح 14 - أبو ظبي - United Arab Emirates",+971 2 639 6090,,,,,https://www.zavis.ai/directory/abu-dhabi/medical-equipment/babil-medical-equipment-l-l-c-abu-dhabi
al-ain-medical-store-sole-proprietorship-llc-abu-dhabi,AL Ain Medical Store,Abu Dhabi,medical-equipment,villa 216 - Al Falah St - Al Bateen - W17 03 - Abu Dhabi - United Arab Emirates,+971 2 546 0666,,,,,https://www.zavis.ai/directory/abu-dhabi/medical-equipment/al-ain-medical-store-sole-proprietorship-llc-abu-dhabi
al-amir-medical-equipment-supplies-sole-proprietorship-l-l-c-abu-dhabi,AL Amir Medical Equipment Supplies,Abu Dhabi,medical-equipment,9F5P+7RQ - شارع ١٢ - Musaffah - M39 - Abu Dhabi - United Arab Emirates,+971 2 641 7120,,,,,https://www.zavis.ai/directory/abu-dhabi/medical-equipment/al-amir-medical-equipment-supplies-sole-proprietorship-l-l-c-abu-dhabi
al-bayan-drug-store-abu-dhabi,AL Bayan Drug Store,Abu Dhabi,medical-equipment,Al Ain - Central District - Hai Al Souq - Abu Dhabi - United Arab Emirates,+971 3 751 5566,,,,,https://www.zavis.ai/directory/abu-dhabi/medical-equipment/al-bayan-drug-store-abu-dhabi
al-ittihad-drug-store-single-owner-l-l-c-branch-of-dubai-branch-abu-dhabi,AL Ittihad Drug Store Single Owner,Abu Dhabi,medical-equipment,PB # 5374 - Dubai Investment Park Second - Dubai - United Arab Emirates,+971 4 899 2222,,,,,https://www.zavis.ai/directory/abu-dhabi/medical-equipment/al-ittihad-drug-store-single-owner-l-l-c-branch-of-dubai-branch-abu-dhabi
al-phamed-co-abudhabi-ltd-llc-abu-dhabi,AL Phamed Co.abudhabi,Abu Dhabi,medical-equipment,F89Q+9HM - شارع - ٣٢ - Al BateenW10 - W10 - Abu Dhabi - United Arab Emirates,,,,,,https://www.zavis.ai/directory/abu-dhabi/medical-equipment/al-phamed-co-abudhabi-ltd-llc-abu-dhabi
alain-pharmacy-store-l-l-c-o-p-c-abu-dhabi,Alain Pharmacy Store,Abu Dhabi,medical-equipment,villa 216 - Al Falah St - Al Bateen - W17 03 - Abu Dhabi - United Arab Emirates,+971 3 722 3262,,,,,https://www.zavis.ai/directory/abu-dhabi/medical-equipment/alain-pharmacy-store-l-l-c-o-p-c-abu-dhabi
abu-dhabi-ports-medical-store-sole-proprietorship-l-l-c-branch-abu-dhabi,Abu Dhabi Ports Medical Store,Abu Dhabi,medical-equipment,Abu Dhabi,,,,,,https://www.zavis.ai/directory/abu-dhabi/medical-equipment/abu-dhabi-ports-medical-store-sole-proprietorship-l-l-c-branch-abu-dhabi
abu-dhabi-ports-medical-stores-abu-dhabi,Abu Dhabi Ports Medical Stores,Abu Dhabi,medical-equipment,Al Meena St - Zayed Port - E14 01 - Abu Dhabi - United Arab Emirates,+971 800 102030,,,,,https://www.zavis.ai/directory/abu-dhabi/medical-equipment/abu-dhabi-ports-medical-stores-abu-dhabi
advance-care-prosthetics-and-orthotics-center-sole-proprietorship-llc-abu-dhabi,Advance Care Prosthetics And Orthotics Center,Abu Dhabi,medical-equipment,"Hazza' Bin Zayed, Defense Road, Area, Near Burjeel Hospital - Al Danah - Zone 1 - Abu Dhabi - United Arab Emirates",+971 2 667 6106,,,,,https://www.zavis.ai/directory/abu-dhabi/medical-equipment/advance-care-prosthetics-and-orthotics-center-sole-proprietorship-llc-abu-dhabi
ahmed-khalil-al-baker-medical-supplies-co-llc-abu-dhabi,Ahmed Khalil AL Baker Medical Supplies CO,Abu Dhabi,medical-equipment,F99J+Q79 - Al Nahyan - E19 02 - Abu Dhabi - United Arab Emirates,+971 2 643 8900,,,,,https://www.zavis.ai/directory/abu-dhabi/medical-equipment/ahmed-khalil-al-baker-medical-supplies-co-llc-abu-dhabi
neuron-psychological-care-center-l-l-c-abu-dhabi,Neuron Psychological Care Center,Abu Dhabi,mental-health,Al Nahyan Compound F - Al Nahyan - E25 - Abu Dhabi - United Arab Emirates,+971(971)-2-6260774,,,,,https://www.zavis.ai/directory/abu-dhabi/mental-health/neuron-psychological-care-center-l-l-c-abu-dhabi
american-center-for-psychiatry-neurology-l-l-c-branch-abu-dhabi,American Center For Psychiatry & Neurology,Abu Dhabi,mental-health,F95C+7VM - 32 شارع الأقْرِباء - Al Manhal - W15 01 - Abu Dhabi - United Arab Emirates,+971 800 2276,,,,,https://www.zavis.ai/directory/abu-dhabi/mental-health/american-center-for-psychiatry-neurology-l-l-c-branch-abu-dhabi
american-center-for-psychiatry-and-neurology-l-l-c-abu-dhabi,American Center For Psychiatry and Neurology,Abu Dhabi,mental-health,"Abu Dhabi, Abu Dhabi",+971 800 2276,,,,,https://www.zavis.ai/directory/abu-dhabi/mental-health/american-center-for-psychiatry-and-neurology-l-l-c-abu-dhabi
bascom-palmer-august-medical-eye-institute-l-l-c-abu-dhabi,Bascom Palmer August Medical Eye Institute,Abu Dhabi,ophthalmology,Abu Dhabi - Mohamed Bin Zayed City - ME7 - Abu Dhabi - United Arab Emirates,+971 800 43937,,,,,https://www.zavis.ai/directory/abu-dhabi/ophthalmology/bascom-palmer-august-medical-eye-institute-l-l-c-abu-dhabi
ultralasik-eye-center-sole-proprietorship-l-l-c-abu-dhabi,Ultralasik Eye Center,Abu Dhabi,ophthalmology,6 Fatima Bint Mubarak St - Al Danah - E8 - Abu Dhabi - United Arab Emirates,+971 58 534 4453,,,,,https://www.zavis.ai/directory/abu-dhabi/ophthalmology/ultralasik-eye-center-sole-proprietorship-l-l-c-abu-dhabi
royal-spanish-center-lasik-eyes-cosmetic-l-l-c-abu-dhabi,Royal Spanish Center Lasik Eyes & Cosmetic,Abu Dhabi,ophthalmology,villa 216 - villa 216 Al Falah St - Al Bateen - W17 03 - Abu Dhabi - United Arab Emirates,+9712-6662050,,,,,https://www.zavis.ai/directory/abu-dhabi/ophthalmology/royal-spanish-center-lasik-eyes-cosmetic-l-l-c-abu-dhabi
moorfields-eye-hospital-centre-l-l-c-abu-dhabi,Moorfields Eye Hospital Centre,Abu Dhabi,ophthalmology,Villas B01 & B02 - 3rd Street - Marina Village - Al Marina - Abu Dhabi - United Arab Emirates,+971 2 635 6161,,,,,https://www.zavis.ai/directory/abu-dhabi/ophthalmology/moorfields-eye-hospital-centre-l-l-c-abu-dhabi
unique-alahalia-ophthalmology-one-day-surgery-medical-center-l-l-c-abu-dhabi,Unique Alahalia Ophthalmology One Day Surgery Medical Center,Abu Dhabi,ophthalmology,Hamdan شارع 5 - Al Danah - E6 - Abu Dhabi - United Arab Emirates,+971 2 621 6900,,,,,https://www.zavis.ai/directory/abu-dhabi/ophthalmology/unique-alahalia-ophthalmology-one-day-surgery-medical-center-l-l-c-abu-dhabi
magrabi-eye-and-ear-center-daycare-surgeries-l-l-c-o-p-c-branch-abu-dhabi,Magrabi Eye And Ear Center Daycare Surgeries,Abu Dhabi,ophthalmology,Al Khaleej Al Arabi St - beside Zakat Fund - Al Mushrif - W47 - Abu Dhabi - United Arab Emirates,+97124446565,,,,,https://www.zavis.ai/directory/abu-dhabi/ophthalmology/magrabi-eye-and-ear-center-daycare-surgeries-l-l-c-o-p-c-branch-abu-dhabi
terracotta-manpower-services-sole-proprietorship-l-l-c-abu-dhabi,Rivoli Eyezone,Abu Dhabi,ophthalmology,"Office 1802, Das Tower - Al Bateen St - Al Bateen - W12 - Abu Dhabi - United Arab Emirates",+971 2 666 1691,,,,,https://www.zavis.ai/directory/abu-dhabi/ophthalmology/terracotta-manpower-services-sole-proprietorship-l-l-c-abu-dhabi
good-will-children-private-school-clinic-abu-dhabi,Good Will Children Private School Clinic,Abu Dhabi,pediatrics,11 Tasah St - Mohamed Bin Zayed City - ME9 - Abu Dhabi - United Arab Emirates,+971(971)-2-5534277,,,,,https://www.zavis.ai/directory/abu-dhabi/pediatrics/good-will-children-private-school-clinic-abu-dhabi
tajmeel-kids-park-medical-centre-l-l-c-abu-dhabi,Tajmeel Kids Park Medical Centre,Abu Dhabi,pediatrics,"12 Street, Emirates Park Zoo and Resorts - Al Bahyah - Al Bahyah Farms 2 - Abu Dhabi - United Arab Emirates",+971 800 825,,,,,https://www.zavis.ai/directory/abu-dhabi/pediatrics/tajmeel-kids-park-medical-centre-l-l-c-abu-dhabi
sakina-for-children-abu-dhabi,Sakina For Children,Abu Dhabi,pediatrics,Mohammed Bin Khalifa St - Al Nahyan - E22 - Abu Dhabi - United Arab Emirates,+971 800 968,,,,,https://www.zavis.ai/directory/abu-dhabi/pediatrics/sakina-for-children-abu-dhabi
ability-pediatric-rehabilitation-medical-center-llc-abu-dhabi,Ability Pediatric Rehabilitation Medical Center,Abu Dhabi,pediatrics,Villa #15 Defence Road - behind Seven Hotpot Restaurant - Al Danah - E18 01 - Abu Dhabi - United Arab Emirates,+971 2 309 2900,,,,,https://www.zavis.ai/directory/abu-dhabi/pediatrics/ability-pediatric-rehabilitation-medical-center-llc-abu-dhabi
kids-heart-medical-center-llc-abu-dhabi,Kids Heart Medical Center,Abu Dhabi,pediatrics,F95F+35 Al Aqriba St - Al Karamah St - Al Manhal - W15 01 - Abu Dhabi - United Arab Emirates,+97124458881,,,,,https://www.zavis.ai/directory/abu-dhabi/pediatrics/kids-heart-medical-center-llc-abu-dhabi
al-mushrif-childrens-specialty-center-abu-dhabi,AL Mushrif Childrens Specialty Center,Abu Dhabi,pediatrics,Al Mushrif - W52 - Abu Dhabi - United Arab Emirates,+971 800 450,,,,,https://www.zavis.ai/directory/abu-dhabi/pediatrics/al-mushrif-childrens-specialty-center-abu-dhabi
kids-heart-medical-center-llc-branch-abu-dhabi,Kids Heart Medical Center,Abu Dhabi,pediatrics,F95F+35 Al Aqriba St - Al Karamah St - Al Manhal - W15 01 - Abu Dhabi - United Arab Emirates,+971 2 445 8881,,,,,https://www.zavis.ai/directory/abu-dhabi/pediatrics/kids-heart-medical-center-llc-branch-abu-dhabi
a-b-c-plus-pharmacy-abu-dhabi,A B C Plus Pharmacy,Abu Dhabi,pharmacy,Jarn Yafour - Mafraq Industrial Area - Abu Dhabi - United Arab Emirates,+970558101159,,,,,https://www.zavis.ai/directory/abu-dhabi/pharmacy/a-b-c-plus-pharmacy-abu-dhabi
adnoc-onshore-medical-centre-pharmacy-abu-dhabi,ADNOC Onshore Medical Centre Pharmacy,Abu Dhabi,pharmacy,F9W7+FQ9 - Unnamed Road - Al Danah - E7 - Abu Dhabi - United Arab Emirates,+9712-7071275,,,,,https://www.zavis.ai/directory/abu-dhabi/pharmacy/adnoc-onshore-medical-centre-pharmacy-abu-dhabi
al-abeer-pharmacy-l-l-c-abu-dhabi,AL Abeer Pharmacy,Abu Dhabi,pharmacy,127 Sheikh Sultan Bin Saqr Al Qasimi St - opposite Adnoc Petrol Pump - Al Nasiriyah - Sharjah - United Arab Emirates,+971502288801,,,,,https://www.zavis.ai/directory/abu-dhabi/pharmacy/al-abeer-pharmacy-l-l-c-abu-dhabi
al-ahli-hospital-company-inpatient-pharmacy-llc-abu-dhabi,AL Ahli Hospital Company Inpatient Pharmacy,Abu Dhabi,pharmacy,Hamdan Bin Mohammed St - opp. Liwa Center - Al Danah - E6 - Abu Dhabi - United Arab Emirates,+97126262666,,,,,https://www.zavis.ai/directory/abu-dhabi/pharmacy/al-ahli-hospital-company-inpatient-pharmacy-llc-abu-dhabi
al-ahli-hospital-company-llc-branch-1-inpatient-pharmacy-abu-dhabi,AL Ahli Hospital Company LLC - Branch 1 Inpatient Pharmacy,Abu Dhabi,pharmacy,Ahalia Hospital Musaffah Building - Ahalia Hospital Rd - Musaffah - Musaffah Industrial - Abu Dhabi - United Arab Emirates,+9712-6267828,,,,,https://www.zavis.ai/directory/abu-dhabi/pharmacy/al-ahli-hospital-company-llc-branch-1-inpatient-pharmacy-abu-dhabi
al-ahlia-national-pharmacy-llc-abu-dhabi,AL Ahlia National Pharmacy,Abu Dhabi,pharmacy,Ahalia Hospital Musaffah Building - Ahalia Hospital Rd - Musaffah - Musaffah Industrial - Abu Dhabi - United Arab Emirates,+971 2 811 9151,,,,,https://www.zavis.ai/directory/abu-dhabi/pharmacy/al-ahlia-national-pharmacy-llc-abu-dhabi
al-ahliya-pharmaceutical-trading-abu-dhabi,AL Ahliya Pharmaceutical Trading,Abu Dhabi,pharmacy,8FWH+8WG - Musaffah - M44 - Abu Dhabi - United Arab Emirates,+97197126584223,,,,,https://www.zavis.ai/directory/abu-dhabi/pharmacy/al-ahliya-pharmaceutical-trading-abu-dhabi
al-anqood-pharmacy-abu-dhabi,AL Anqood Pharmacy,Abu Dhabi,pharmacy,baynunah - MJ2C+GPV - مدينة زايد - مدينة بينونة - أبو ظبي - United Arab Emirates,+9712-8845355,,,,,https://www.zavis.ai/directory/abu-dhabi/pharmacy/al-anqood-pharmacy-abu-dhabi
al-bahya-healthcare-center-pharmacy-abu-dhabi,AL Bahya Healthcare Center Pharmacy,Abu Dhabi,pharmacy,Al Shahama - Abu Dhabi Rd - Al Bahyah - Al Bahyah Old - Abu Dhabi - United Arab Emirates,+9712-7111111,,,,,https://www.zavis.ai/directory/abu-dhabi/pharmacy/al-bahya-healthcare-center-pharmacy-abu-dhabi
al-bustan-pharmacy-sole-proprietorship-l-l-c-branch-abu-dhabi,AL Bustan Pharmacy,Abu Dhabi,pharmacy,Abu Dhabi - Khalifa City - Sector 15 - Abu Dhabi - United Arab Emirates,+971 2 556 5267,,,,,https://www.zavis.ai/directory/abu-dhabi/pharmacy/al-bustan-pharmacy-sole-proprietorship-l-l-c-branch-abu-dhabi
al-corniche-womens-health-center-pharmacy-abu-dhabi,AL Corniche Womens Health Center Pharmacy,Abu Dhabi,pharmacy,Al Karamah Road - Al Manhal - W14 01 - Abu Dhabi - United Arab Emirates,+9712-6965444,,,,,https://www.zavis.ai/directory/abu-dhabi/pharmacy/al-corniche-womens-health-center-pharmacy-abu-dhabi
al-dhannah-hospital-in-patient-pharmacy-abu-dhabi,AL DHANNAH HOSPITAL In-Patient Pharmacy,Abu Dhabi,pharmacy,Al Ruwais Industrial City - Abu Dhabi - United Arab Emirates,+9712-7071275,,,,,https://www.zavis.ai/directory/abu-dhabi/pharmacy/al-dhannah-hospital-in-patient-pharmacy-abu-dhabi
al-dhafra-family-medicine-center-pharmacy-abu-dhabi,AL Dhafra Family Medicine Center Pharmacy,Abu Dhabi,pharmacy,Al Dhafra region - شارع الخليج - Madinat Za'id - MZW13 - Abu Dhabi - United Arab Emirates,+9712-8942104,,,,,https://www.zavis.ai/directory/abu-dhabi/pharmacy/al-dhafra-family-medicine-center-pharmacy-abu-dhabi
al-dhannah-hospital-pharmacy-abu-dhabi,AL Dhannah Hospital Pharmacy,Abu Dhabi,pharmacy,"Abu Dhabi, Abu Dhabi",+97127071334,,,,,https://www.zavis.ai/directory/abu-dhabi/pharmacy/al-dhannah-hospital-pharmacy-abu-dhabi
al-falah-healthcare-center-pharmacy-abu-dhabi,AL Falah Healthcare Center Pharmacy,Abu Dhabi,pharmacy,Al Khayr St - Al Falah - FA5 - Abu Dhabi - United Arab Emirates,+9712-7113711,,,,,https://www.zavis.ai/directory/abu-dhabi/pharmacy/al-falah-healthcare-center-pharmacy-abu-dhabi
al-hayat-pharmaceuticals-abu-dhabi,AL Hayat Pharmaceuticals,Abu Dhabi,pharmacy,"Abu Dhabi, Abu Dhabi",+97197126424515,,,,,https://www.zavis.ai/directory/abu-dhabi/pharmacy/al-hayat-pharmaceuticals-abu-dhabi
al-istiqlal-pharmacy-l-l-c-abu-dhabi,AL Istiqlal Pharmacy,Abu Dhabi,pharmacy,3 Al Miqattarah St - Al Zahiyah - E16 02 - Abu Dhabi - United Arab Emirates,+9712-6446125,,,,,https://www.zavis.ai/directory/abu-dhabi/pharmacy/al-istiqlal-pharmacy-l-l-c-abu-dhabi
al-khatim-healthcare-center-pharmacy-abu-dhabi,AL Khatim Healthcare Center Pharmacy,Abu Dhabi,pharmacy,"Abu Dhabi, Abu Dhabi",+9712-7113711,,,,,https://www.zavis.ai/directory/abu-dhabi/pharmacy/al-khatim-healthcare-center-pharmacy-abu-dhabi
al-manara-pharmacy-l-l-c-o-p-c-branch-5-abu-dhabi,Al Manara Pharmacy,Abu Dhabi,pharmacy,"Ground Floor, Al Etihad Bldg - شارع خليفة بن زايد الأول - near Mediclinic Al Noor Hospital - الدانة - شرق 6 - أبو ظبي - United Arab Emirates",+971 56 422 8914,,,,,https://www.zavis.ai/directory/abu-dhabi/pharmacy/al-manara-pharmacy-l-l-c-o-p-c-branch-5-abu-dhabi
